32004	[title19][sentence]\nThis must be where the guards monitor\nsecurity operations.	
32005	[title30][sentence]\nPeering into the depths of the coffee mug,\nyou notice what appears to be a small\nbacteria colony declaring independence from\nit's larger neighbor.	
32006	[title26][sentence]\nThe doughnut is no longer edible.  It has\nbeen sitting here for . . . well, it's probably too \nold to be carbon dated.  The glaze has\nflowed down onto the newspaper forming\na permanent bond.	
32007	[title30][sentence]\nHoping to find something interesting you take\na quick look at the magazine.  It does not resemble\nthe "Gal" magazine you used to read--everyone\nis in this issue is dressed.	
32008	[title27][sentence]\nThese little footballs remind you of boarding\nschool.  The only field goal you scored\nin your entire life was with one of these.	
32009	[title32][sentence]\nYou are not sure how old this newspaper is.  Through\nthe doughnut stains and coffee spillage\nyou are able to make out the headline, which\nreads: "War Of The Sexes - Women Wind Up On\nTop."	
32010	[title25][sentence]\nThe clipboard has a pencil and a strange\nnote on it.  From the illegibility of the\nhandwriting you assume the author was\nengaged in medical practice.	
32011	[title25][sentence]\nIn front of you are two monitors used by the\nguards for security purposes.  The desk they\nsit at is cluttered with junk.	
32012	[title29][sentence]\nThe contents of the mug have already\nrendered it incapable of being resanitized.\nYou decide that there are more interesting\nways to catch exotic diseases.	
32013	[title25][sentence]\nThere isn't any blank paper left to\ndoodle on, so you decide to leave it.	
32014	[title26][sentence]\nThe doughnut may yet evolve into\nthe cure for something, but currently\nit holds no value.	
32015	[title20][sentence]\nYou'd just lose it.  Leave it here.	
32016	[title19][sentence]\nThere are no naked pictures in it,\nso it is of no use to you.	
32017	[title22][sentence]\nThe newspaper is stuck to the desk\nby the adhesive doughnut glaze.\n	
32210	[title12][sentence]\nYou see a rock wall.	
32211	[title29][sentence]\nThe keypad has twelve keys on it.\nThe numerals zero through nine are\npresent, as well as 'smile' and 'frown'\nkeys.	
32212	[title29][sentence]\nThis is entry device is about\nas complicated as a pocket\ncalculator.  Take your time;\nyou'll get it eventually.	
32213	[title25][sentence]\nIt's a key.  Hint: It's about the same\nsize as the tip of a human finger.	
32214	[title17][sentence]\nYou are standing in an\nalien teleportation device.\n	
35110	[title26][sentence]\nClose examination reveals that the screen\nhas been disabled by a small piece of\nrock, which appears to have transferred\nan inordinate amount of kinetic energy to the\npicture tube.	
35111	[title25][sentence]\nAs you examine the damage you are \nglad that you were on the good side\nof that large sauropod fellow.	
35112	[title25][sentence]\nYou are amazed by the strength of the\nsauropod and feel sorry for any dogs \nin the area.	
35113	[title27][sentence]\nThis guard has apparently seen better days.	
35114	[title33][sentence]\nThis guard has probably looked better.  You \ngather the credit chip in her hand was used in\nan attempt to buy her safety from your large\nfriend.  Apparently, the offer was refused.\n	
35115	[title33][sentence]\nThis equipment has been pretty well\ndestroyed.  Even if you could repair\nit you wouldn't know how to use it.\nYou would be wise to consider it "scrap".	
35116	[title19][sentence]\nThe desk, along with everything around\nit, has been demolished.	
35117	[title20][sentence]\nThe machine serves as this poor\nguard's head rest.  In its current condition,\nit is capable of little else.	
35118	[title20][sentence]\nThis gadget looks familiar to you.	
35119	[title27][sentence]\nIt's blinking!  That means it probably works.\nToo bad it's operation is a complete mystery to you.	
35120	[title20][sentence]\nThrough the door is the security area\nyou just came from.	
35121	[title26][sentence]\nThe room has been devastated, with things\nthrown and smashed everywhere.\nThe place certainly has changed since you\nwere here last.  What a mess!	
35122	[title20][sentence]\nThe pole obviously serves some important\nstructural purpose, the exact nature of which\nis beyond your architectural expertise.\n	
35310	[title25][sentence]\nWell, don't just stand there.\nGo around it.	
35311	[title24][sentence]\nThe large pipes must carry something\nsomewhere.  None of them have been\ndamaged.	
35312	[title21][sentence]\nThe broken beam must have helped\nsupport part of the ceiling.  You don't\nwant to be standing here if it\ngives way.	
35313	[title18][sentence]\nTo the north you see another\nroom through the doorway.	
35314	[title19][sentence]\nThe corridor leads south toward a four-way\nintersection.	
35315	[title25][sentence]\nYour friend has obviously been here.\nThe hallway is in sad shape.  There\nare no guards here, living or otherwise.	
35316	[title25][sentence]\nThe floor is covered with debris\nfrom the walls, including a couple\nlarge chunks of rock.	
35317	[title20][sentence]\nThe ceiling is covered with pipes.	
35318	[title26][sentence]\nThe walls here were obviously carved\nfrom the native rock.  They would be\ninteresting only to a geologist.\n	
35410	[title33][sentence]\nThese controls run the hallway sensor arrays,\nwhich detect such things as temperature, humidity,\nand shoe and blouse clashes.	
35411	[title25][sentence]\nThis must be a busy intersection.  The\nsignal is not currently operating, so you\nassume this is an off-peak hour.	
35412	[title27][sentence]\nThese catwalks look like they\nmight be used for maintenance\npurposes.  They are well out\nof your reach.	
35413	[title21][sentence]\nYou don't remember this duct being\nconnected to the air shafts you crawled\nthrough.  It must be a return vent.	
35414	[title24][sentence]\nYou are standing at the intersection\nof two hallways.  You notice a dead\nguard sitting under a devastated wall.	
35415	[title26][sentence]\nThis corridor to the north appears\nto have suffered the same fate as\nthis corridor.	
35416	[title25][sentence]\nThe corridor to the south has not\nbeen significantly damaged.  You\nsee an odd device down that way.	
35417	[title25][sentence]\nThe corridor to the detention area has\nbeen severely damaged by your friend.	
35418	[title30][sentence]\nThe corridor to the west has not been\ndamaged.  Your friend must not have\ngone that way.	
35419	[title25][sentence]\nSomething hit the walls here pretty\nhard.  There are piles of debris\neverywhere.	
35420	[title29][sentence]\nThis guard has not had a fun day.\nHer rifle has been broken in half,\nher legs look broken, and worst\nof all, her hair is messed up.\n	
35710	[title21][sentence]\nThis is the air vent you jimmied, then escaped\nthrough.  You don't need to worry about it any more\nnow that the cell block has been demolished.	
35711	[title22][sentence]\nYou don't need to do that.  You now\nhave free run of the detention area.	
35712	[title27][sentence]\nLooking again at this awful bed you are\nglad you aren't going to have to sleep in it.	
35713	[title33][sentence]\nEgad!  Look at all the stringy hair\nclumped together in the drain.  It's \njust like your sink, except that there\nisn't anything crawling around in it.	
35714	[title26][sentence]\nNoticing that the seat is down you\nquickly conclude that the last prisoner\nmust have been female.  You are\nmomentarily stunned by your own\nbrilliance.	
35715	[title25][sentence]\nYour cell has changed a bit since\nyou were last here.  You pal seems\nto have redecorated a bit.	
35716	[title25][sentence]\nThe back wall of this cell was obviously\ncarved from solid rock.  The other walls\nare made of a strong ferrous metal.	
35717	[title26][sentence]\nPossibly the only thing in the room brighter\nthan yourself, the light bathes the room in\na sodium-orange glow.	
35718	[title17][sentence]\nEven the floor wasn't safe from\nthat beast's rampage.	
35719	[title17][sentence]\nThere are bits of wall and guard all\nover the place.	
35720	[title29][sentence]\nTalk about useless stuff.  You\nbriefly consider taking some of\nthe debris, then come to your\nsenses and decide to move on.	
35721	[title29][sentence]\nThe corridor walls have suffered\nsome damage at the hands of your\nlarge friend.  There are occasional\npieces of guard splattered against\nthe walls to the west of you.	
35722	[title27][sentence]\nThis leads to the medical examination\nroom.  There doesn't appear to be\nanyone in there.	
35723	[title30][sentence]\nDown the corridor you see much of the\nsame kind of damage you see here.  There\nare remnants of guards all over the place.\n	
35810	[title26][sentence]\nYou don't see anyone in that direction,\nbut the corridor looks badly damaged.	
35811	[title22][sentence]\nThere's no one there.  The corridor\nhas been mostly demolished.	
35812	[title22][sentence]\nYou can't imagine your friend being\nable to lie down on this tiny thing.	
35813	[title25][sentence]\nThe sink is relatively clean except\nfor some crusty dried-up monster \nsaliva.	
35814	[title27][sentence]\nIt's empty.  Maybe your friend\ngot thirsty?  You decide not to be\njudgmental as you remember\nsome of the things you've poured\ndown your throat.	
35815	[title16][sentence]\nThis cell looks remarkably like\nthe one you were in.	
35816	[title25][sentence]\nThe corridor here is as devastated\nas everything else that came\nbetween your friend and the\nteleporter he used to escape.	
35817	[title27][sentence]\nThe latch on this air vent hasn't\ncorroded at all.  This would be\ndifficult to open from the\nother side.  Fortunately you\ndon't need to worry about crawling\naround in air ducts any more.\n	
