80313	[title18][sentence]\nApparently, some small animal wandered into\nthe anti-grav beam when you turned it on.  When the\ntimer ran out and the beam turned off the poor thing\ncame down hard.  Hey look!  A six-chambered heart!\nNeat!	
80315	[title30][sentence]\nThe bushes are thick and impassable.  They seem\nto be the predominant form of vegetation on this\npart of the planet.	
80317	[title17][sentence]\nWow!  Now THIS is a neat ship!  It's got a warp coil,\nquad laser cannons, Kleiner defense screens, and\na conventional thruster pack that really packs a\nwallop.  This ship is in good shape.	
80318	[title30][sentence]\nThat may have once been some kind\nof air traffic control tower.  It is\ndifficult to determine the original\nlayout of the space port since the\nnative vegetation has covered most\nof it.	
80319	[title19][sentence]\nThe trees here closely resemble the trees you\nsaw on the island near your crash site.  Perhaps\nyou aren't too far from there.	
80320	[title18][sentence]\nThe sky is blue and cloudless.	
80321	[title20][sentence]\nWell, it won't fit in your pocket.  Why\ndon't you try sitting in the cockpit?\n	
50810	[title24][sentence]\nThis is be the area of the wall that\nthe laser beam is aimed at.  Apparently,\nit is made of something extremely durable.	
50811	[title29][sentence]\nIt appears someone has left a small doll\nhere on the pedestal.  Perhaps they\nthought it was just too cute?  You\nsuppress an urge to set the doll alight.\nYou've always hated these things.	
50812	[title25][sentence]\nYou wouldn't be caught dead with one\nof these.  You have always hated these\npoorly-made commercialized pieces of\njunk.	
50813	[title33][sentence]\nYou surmise that whoever built the laboratory\nalso put the pedestal here with the intention\nof placing test objects on it.  The laser\nappears to be aimed a few inches above\nthe top of the pedestal.  At the moment,\nthat would put the beam just about\nwhere that dolls left eye is.	
50814	[title29][sentence]\nThe pedestal sits quietly beneath the\npowerful laser beam.  There are a couple\nscraps of doll stuffing on it.	
50815	[title27][sentence]\nThe pedestal is now adorned by the\nskillfully placed mirror, which is\ndirecting the laser through the ceiling.	
50816	[title26][sentence]\nThe sand bags are intended to protect\nthe person standing at the console from\nflying debris.	
50817	[title19][sentence]\nThey are a little too heavy for you\nto be lugging around.	
