10404	[title27][sentence]\nThis plant looks suspiciously like the Terran plant\nknown as "chloro-decapatus", a rare\nhostile carnivore with roots that go all the way back\nto the infamous Venus Man Trap.	
10405	[title26][sentence]\nThere is an odd looking plant here.  To the east\nyou see something floating above the ocean floor,\nand to the south you can see your ship.  It's\nseen better days.	
10406	[title32]PLANT FOOD\nWell, that was a quick adventure.  Too bad\nit had to end with you turning into plant\nfood.\n	
51110	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here,\nand you also notice the end of the fishing line\nyou threw from above the city.	
51111	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here,\nas well as a boat which has been moored with\nfishing line.	
51112	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here.\nYou are just a few yards from the tall vertical\nperimeter wall of the city.  Above that you can\nsee clear blue sky.	
51113	[title19][sentence]\nThis is the MLV you arrived in.	
51114	[title33][sentence]\nThe sidewalk is interrupted only by the\nlovely legs of a large statue.  The sidewalk\ncontinues south another few yards\nthen ends at the vertical perimeter wall\nof the city.  To the east the sidewalk\ncontinues another few blocks and then\nturns north.	
51115	[title27][sentence]\nThis is a big city.  You decide to stay close\nto the car so that you won't get lost.	
51116	[title29][sentence]\nWow!  You gather this must have been\nquite a place--when there were people here\nthat is.  The lights are still working, but\nthere doesn't appear to be anyone inside.	
51117	[title27][sentence]\nThere isn't anyone in there.  You note that the\nprices are listed in a denomination you have\nnever heard of before.  They obviously don't\ntake galactars here.	
51118	[title27][sentence]\nIt appears to be locked.  The lock mechanism\nalso looks corrosion welded.  Even if you\nhad a key it's unlikely you would be able\nto get this thing open.	
51119	[title29][sentence]\nSorry, wrong key.  Even if it were the\ncorrect key, the lock is so badly corroded\nthat you doubt it would operate.  This\nlock is going to stay locked.	
51120	[title29][sentence]\nBlowing the door off its hinges\nwould probably also destroy anything\ninteresting inside.  Why don't you just\ngive up on this place and worry about\ngetting that vase!	
51121	[title32][sentence]\nThe scales on the building and the boat\nsuspended overhead lead you to believe\nthat this is a seafood restaurant.  You are\nwary of walking under that boat though--the\ncables don't look too strong.	
51122	[title27][sentence]\nYou see a small restaurant with\na few tables and a counter.  There\nappears to be a cash register on \nthe counter but you can't make\nout any more details from here.	
51123	[title26][sentence]\nThis appears to be a functional boat\nthat someone hung over the seafood\nrestaurant to give it 'atmosphere'.\nThe cables holding it there are attached\nto something on the upper level of the\ncity.  It must have been quite a job hanging\nit here.  Lowering it would probably be\nsomewhat simpler, but you'd have to find\nthe upper ends of the cables first.	
51124	[title21][sentence]\nYou have successfully lowered the boat onto the street.\nNow what?	
51125	[title27][sentence]\nYou have tied the fishing line to the boat.\nIt is now tethered to the maintenance platform\non the upper rim of the city.	
51126	[title32][sentence]\nThe fishing line you threw from\nthe maintenance platform is hanging\ndown in front of the restaurant.	
51127	[title27][sentence]\nWow!  You would give your left\npinkie to meet the woman who\nmodeled for this statue!	
51128	[title32][sentence]\nThe scales on the building and the boat\nnow lowered to the street lead you to believe\nthat this is a seafood restaurant.	
51129	[title32][sentence]\nYou already tied the line to the boat.	
51130	[title32][sentence]\nYou have nothing to tie the line to right\nnow, so there is no point in picking up\nthe loose end.	
51131	[title32][sentence]\nThere's no point in tying the line to the\nboat right now, since the line is not secured\nto anything.	
51132	[title32][sentence]\nYou cannot reach the boat to tie the line to\nit.	
51133	[title32][sentence]\nThe fishing line is firmly tied to the boat.	
40510	[title30][sentence]\nThese cannon balls add to the distinctly\nmilitary feeling of this corridor.  They look\nceremonial, but you still would not want to meet\none traveling a thousand feet per second.	
40511	[title24][sentence]\nLooking for a workout? The thought of\ncarrying around several heavy metallic\nweights violates your religious hatred for\nexercise.	
40512	[title20][sentence]\nYou shudder at the thought of drinking\nsomething non-alcoholic.	
40513	[title27][sentence]\nObviously this corridor serves some\npurpose other than transportation.\nThe backboard looks well used.	
40514	[title24][sentence]\nIt appears that this light was installed\nto aid in refereeing games.  It lights\nup whenever someone scores.  If you\nhad one of these, it would be continuously\ndark.	
40515	[title20][sentence]\nThis must be the way to open the large door.\nYou probably need a highly classified\nmega-secret security badge to insert into\nthe slot.	
40516	[title20][sentence]\nThe corridor continues east.  You see\na few more doors down that way.	
40517	[title27][sentence]\nThe corridor continues up a northwest slope\nfor ten yards or so, then heads north.	
40518	[title29][sentence]\nApparently, this gadget monitors ambient\nlight, or air density, or something like that.\nTo your untrained eye it appears that\nwhatever is being monitored is in good shape.	
40519	[title33][sentence]\nYou are at the western end of an east-west\ncorridor.  A pile of cannon balls complements\na large door to the north.  A drinking fountain\nand smaller door are also visible.	
40520	[title24][sentence]\nThe large door appears to be made of\na material which is stronger than you are.\nNext to the door is a small card slot.	
40521	[title17][sentence]\nThis doorway appears to lead to an\narmory of sorts.	
40522	[title17][sentence]\nThe small door is open.\nYou see a familiar device inside.	
40523	[title24][sentence]\nThe simulated coach lamp looks\nlike something your decorator would\ninstall.	
40524	[title24][sentence]\nThere are several supports here.  You\nbriefly wonder why they are needed\nin a cavity carved from solid rock.	
40525	[title26][sentence]\nThe [noun1] doesn't fit.  You must\nneed something else.\n	
80510	[title19][sentence]\nYou don't have a target module.	
80511	[title21][sentence]\nYou don't have a shield modulator.	
80512	[title32][sentence]\nIt would be unwise to remove the\nlife support module.	
40110	[title27][sentence]\nThe scanner is built into the hallway\nin such a way that you cannot travel\nfarther without passing through it.  It\nlooks rather menacing from here.	
40111	[title25][sentence]\nYou conclude from your past experiences\nthat this is some kind of gender scanner.	
40112	[title29][sentence]\nYou can't see anything from here,\nbut it sounds like a hopin place.\nYou were beginning to wonder what\npeople did around here for\nrecreation.	
40113	[title27][sentence]\nLadies' night!  Great!  Then again, that's\nnot much of a surprise on a planet with\nno men on it.	
40114	[title19][sentence]\nThe corridor south leads around a corner\nand out of sight.	
40115	[title19][sentence]\nThis corridor leads back toward the detention area.	
40116	[title27][sentence]\nThere is an odd looking scanner in the middle\nof the corridor.  You also notice an electric\nsign over a doorway.	
51212	[title26][sentence]\nThe cash register looks old and decrepit.  This must\nnot have been a very profitable restaurant.  You\ncant help but think that a few more tables would\nhave helped.	
51213	[title20][sentence]\nThe old decrepit cash register is open.\nAlas, however, it is empty.	
51214	[title29][sentence]\nThe old decrepit cash register is open.\nThere is no cash inside, but you do spot\na small key.	
51215	[title19][sentence]\nThe key appears to be the type normally\nused for padlocks.	
51216	[title32][sentence]\nNo self-respecting seafood restaurant\nwould be without the obligatory\nfishing-rod-glued-to-the-wall.	
51217	[title29][sentence]\nYou grab the fishing rod from the wall,\nbend it around itself a few times, and\ncarefully stuff it in your pocket.  You\nsincerely hope that the rod doesn't choose\nto expand unexpectedly (like in grade\nschool) and destroy your pants.\n	
51218	[title26][sentence]\nThat makes a wonderful wall ornament.\nYou momentarily imagine a ship on the\nocean somewhere, carrying a frustrated\ncaptain who is unable to steer it.	
51219	[title26][sentence]\nDon't bother.  The automatic system in the\ncar seem to work just fine.  Besides, you\ndon't have the tools to attach it.	
51220	[title20][sentence]\nThe sky and horizon are painted on pieces\nof paper, over which the portholes have been\nnailed.	
51221	[title27][sentence]\nIt's clear that the owner of this restaurant\ndidn't spend a great deal of money on tables.\nHe probably grabbed these old coil spools\nfrom a nearby junkyard.	
51222	[title25][sentence]\nThe old dried-out starfish have been\nattached to the wall with a staple gun.	
51223	[title25][sentence]\nYou have had enough of carrying fish\naround for one day.  Leave them alone.	
51224	[title26][sentence]\nNothing has changed since you came inside.\nYou car hasn't been stolen--at least not since\nyou stole it earlier today.	
51225	[title29][sentence]\nThis appears to be your standard tacky\nseafood restaurant.  All manner of artifacts\nhave been glued/nailed/stapled to the walls.\nThe tables are cheap cable spools, the\nchairs sicken you with their hideous color,\nand the marlin trophy on the back wall smells.\nThe only things missing are lobster pot buoys\nand a fish net hanging from the ceiling.	
51226	[title25][sentence]\nYou figure that this might come in handy\nand quietly slip it into your pocket.	
51227	[title29][sentence]\nThis looks like a picture of a beach\nstolen from a travel agency.  It\nis faded and cracked.	
51228	[title20][sentence]\nYou don't need the stupid poster.	
51229	[title32][sentence]\nThe marlin trophy on the back wall\nis smelling the room up.  The strange\nsea monster head near the cash register\nlooks familiar, though.  Hey!  He looks\na lot like that ugly thing that you saw\nthrough the underwater viewport.  The\none in the underwater viewport was a\nLOT bigger.	
51230	[title30][sentence]\nThe marlin trophy on the back wall\nis smelling the room up.  The strange\nsea monster head near the cash register\nlooks rather odd.  You wonder if\nsuch a beast could possibly exist.	
51231	[title21][sentence]\nThis type of cheap plastic-molded\nchair always makes your back hurt.	
51232	[title27][sentence]\nEvidently there was so little business\nhere that the owner had to close off\nthe rest of the dining room.  At least\nyou probably got personal service.	
