61212	[title30][sentence]\nThe ropes hanging down from the\narmatures have slackened since you\nlowered the boat to street level.  They\nhang loosely below, but because\nof the hopeless condition of the winches,\nyou cannot pull them back up.	
61213	[title17][sentence]\nThe ends of the heavy rope are secured\nto the winches.	
61214	[title21][sentence]\nA padlock secures the control box door\nclosed.  The control box is showing signs\nof advanced decay, but the padlock,\nunfortunately, is not.	
61215	[title19][sentence]\nThe control box is secured by\na large padlock, you are going\nto need a key.	
61216	[title25][sentence]\nRust has almost completely destroyed\nthe innards of the control box.  You are\nnot going to be able to do any more with\nthis pile of corroded junk.	
61217	[title27][sentence]\nOnce you removed the lock,\nthe cover of the control box fell off.\nBeing composed mostly of rust, the\nrelease lever crumbled in front of you.\nThis caused the winches to release their\ngrip on the ropes, sending the boat\ncrashing down onto the street below.	
61218	[title21][sentence]\nThe buildings below include a large dome with\na statue in front of it, a small shopping strip,\na seafood restaurant, and a few private residences.	
61219	[title22][sentence]\n"Polly's Pleasure Dome."  It sounds\nlike your kind of place.  The statue\nin front of it catches your attention.	
61220	[title26][sentence]\nThe enormous statue stands in front\nof "Polly's Pleasure Dome" and is\ndefinitely in the correct proportions.\nDespite a missing right arm she still\nmanages to keep your interest for\nseveral minutes.  You suddenly wish\nyou were fifty feet tall.	
61221	[title22][sentence]\nConstruction and maintenance crews must keep\nequipment in there.	
61222	[title25][sentence]\nYou aren't planning to do any repairs\non the expressway, so you don't bother\nwith the maintenance building.	
61223	[title29][sentence]\nThis waist-high wall must help prevent\npeople and vehicles from accidentally\ndriving or falling down to the next level.	
61224	[title27][sentence]\nThe support obediently concerns itself\nwith its one goal in life:  keeping the\nexpressway suspended above the city.	
61225	[title32][sentence]\nThis city so vast that getting lost\nit would be a bad idea.  You decide\nto remain in sight of the car at all\ntimes.	
60710	[title25][sentence]\nThe street you are standing on parallels\nthe edge of this level of the city.  Over the fence you\nsee another section of the city far below.\nA small, noisy dog stands yapping in front\nof an auto repair shop here.	
