131	"Eeeep!"	
132	"He's got a helluva curve!"	
133	"You shouldn't have done that!"	
134	"Gotcha!"	
135	"Dang!  Missed him!"	
136	"Blast!  Missed him again!"	
137	"Ugh!"	
138	"Okay, hold still for just a second . . ."	
139	"Hello there, my fine furry friend!"	
140	"Can you understand me?"	
141	"Well, I have a modest request."	
142	"GIVE ME BACK MY DRAM BINOCULARS!!"	
143	"Wait, wrong tactic . . ."	
144	"Be nice, be nice . . ."	
145	"OK, you took something that wasn't yours . . ."	
146	"May I have my binoculars back, please?"	
147	"Fine."	
148	"Give them to me now, you obnoxious inbred!!!"	
149	"Yuk!"	
150	"Nya-nya ni nya-nya"	
151	"Eeep!"	
152	"Cht!"	
153	"Gya-a-a!"	
154	"Nyuk!"	
155	"Nyuk!  Nyuk!"	
156	"Aieeeeeeeeeeeeee-ya!"	
157	"Oot! Oot!"	
158	"Oooooooooo!"	
159	"Ooof!"	
160	"Yipe!"	
161	"Ugh . . . LOG ON."	
162	"Where the . . . HEY!"	
163	"That lousy monkey took my binoculars!"	
164	"LOG OFF.  I'm gonna show him a thing or two!"	
165	"Urrrgh . . . LOG ON."	
166	"Ack . . . Urk . . ."	
167	"Boy, did that hurt!"	
168	"LOG OFF.  They must not like men too much!"	
169	"I've already got one."	
170	"I don't want another one."	
171	"Ummmmm . . . Hello?"	
172	"No, thank you."	
173	"No, I don't want that."	
174	"No, why don't you just keep that."	
175	"Great. Another transmorph.	
176	~I need a REAL man."	
177	"You again.  What now?"	
178	"WHAT!?!"	
179	"WHAT!?! I said I needed a REAL man."	
180	"What's a 'transmorph'?"	
181	"I am a REAL man!"	
182	"What's your sign, baby?"	
183	"(Could we just go to bed immediately, please?)"	
184	"Uh, heh, never mind . . ."	
185	"Oh, like you weren't a woman ten minutes ago.	
186	~How's it feel to have your gender bent, Keeper?"	
187	"Bent? Keeper? What are you talking about?"	
188	"Lady, I'm shipwrecked here.  Seen a vase anywhere?"	
189	"Lady, you've got a screw loose.  Later."	
190	"Your Gender Bender is a curse.	
191	~You Keepers should be getting us some REAL men,	
192	~not playing with silly machines."	
193	"But I am a REAL man!"	
194	"I'm really confused.  What's a Gender Bender?"	
195	"That's nice.  Can I run my fingers through your hair?"	
196	"Ok, sure, I'll get right on it."	
197	"Go jump off a cliff."	
198	"Go sit on a stick."	
199	"Go stick it in a seashell."	
200	"Go stick it in the sand."	
201	"Go suck on a crab."	
202	"You know, that silly machine you Keepers use	
203	~to pretend you're men.  I think it's sick."	
204	"I'm not from around here -- and I'm not a 'Keeper'."	
205	"Let's pretend we're Adam and Eve!"	
206	"Can we talk about this inside?"	
207	"I'm going to have to think this over.  Bye."	
208	"Yeah?  Well you look like a Keeper to me.	
209	~How could you be a REAL man?	
210	~There aren't any left on the whole planet!"	
211	"I'm not from this planet; I'm shipwrecked here."	
212	"How tall are you naked?"	
213	"I'm not a real man; I'm a quiche-eater.  Sorry."	
214	"You're going to have to prove that!	
215	~So, what's a torque wrench?"	
216	"An old pirate's term for a stubborn woman."	
217	"A wrench for tightening baby-delivering birds."	
218	"A device for measuring the angular force applied to a bolt."	
219	"A tool for opening wine bottles."	
220	"Um, I'll have to get back to you on that.  Bye."	
221	"Lucky guess.  O.K., time for a hard one:	
222	~When setting a table, where do the forks go?"	
223	"On the left."	
224	"On the right."	
225	"Wherever they land when I throw them from the kitchen."	
226	"Oh, heck, I don't know."	
227	"Um, I'll have to get back to you on that.  Bye."	
228	"WOW! A REAL MAN!!!	
229	~You said your name was Rex?	
230	~Come here, Rex.  Let me show you my hut."	
231	"Hey, this is a neat hut."	
232	"Look, a bed!"	
233	"I have something to show you, Rex."	
234	"Come here, Mr. Real Man."	
235	"Yikes!"	
236	"That's right, scum! Make like a banana and split!"	
237	"Ahhhhhhhhhhh.  That's much better."	
238	"Can't do that any more; I'm empty."	
239	"Let's see if I can get this grate open."	
240	"Once more into the breach."	
241	"Wow! I actually did it!"	
242	"This scalpel is history, though."	
243	"Well, here I am again."	
244	"Grrrrrrrrrrraaoorrr!"	
245	"Rrrrowwwwll!"	
246	"Arrrrrgh!"	
247	"Mmmmmmmmhhh!"	
248	"Cruuuunnnnchhh!"	
249	"Nraaaaahch!"	
250	"If I go out there, those guards will see me!"	
251	"Uh oh.  I think this is broken."	
252	"This thing is broken."	
253	"What the . . . ?!"	
254	"Grrrraaaoooooorrr!"	
255	"I think I'll leave this arm here . . ."	
256	"It stinks!"	
257	"Dang."	
258	"Yes!"	
259	"Yes!"	
260	"Pssssssssst."	
