39110	[title26][sentence]\nThis looks like a security station.  There are\na couple monitors on a desk with some\ncontrols on them.	
39111	[title29][sentence]\nThis is the security station.  It was\nfrom here that you turned\noff all the force fields.	
39112	[title25][sentence]\nYou give the grate a couple kicks\nand nothing happens.  You work up\na bit of adrenaline and try again.  This\ntime you hear a loud snap as the latch\ngives way.	
39113	[title30][sentence]\nYou trashed the latch when\nyou first kicked this grate open,\nso now all it needs is a gentle\nlittle push . . . .	
50410	[title27][sentence]\nOther than an expired insurance card\nand a couple of wadded up tissues,\nthere doesn't seem to be anything of\ninterest in the glove compartment.	
50411	[title27][sentence]\nYou recognize the controls here as\nthe type manufacturers are legally\nrequired to install, even though the\nvehicle is fully automated.  They\nlook like they would be barely \nadequate in the event the automatic\nsystem failed.	
50412	[title26][sentence]\nWhat a mess.  Whoever owned this car\nwas a serious slob.  Apart from the ubiquitous\nstuffed cat on the windshield, there is a pile of\nsoda cans on the floor and a layer of grime on all the\ncontrols.  The central control screen has a thick\nlayer of dust on it.	
50413	[title27][sentence]\nThis deodorizer ran out of 'pleasant-smelling\nevergreen disinfectant' about a hundred years ago.	
50414	[title26][sentence]\nBefore you say anything nasty about the\nperson who left these here, think about\nthe conditions inside of your refrigerator.	
50415	[title20][sentence]\nHA! Got one!  Oh.  Wait.  It's only\nsuction cupped there.  Drat!	
50416	[title26][sentence]\nThrough the amber windshield you can\nsee part of the city, and all of a stuffed cat.	
50417	[title30][sentence]\nSince there is no rear windshield on this\ncar you assume this must actually be\na video display.  The rear-view camera\nappears to be dead.	
50418	[title25][sentence]\nIt's mounted too well to be plucked off.	
50419	[title25][sentence]\nIt is disgusting and smelly.  In a way\nit makes you feel right at home.	
50420	[title30][sentence]\nNo.  Believe it or not this actually\nsmells worse than your own.  You would\ndo better just to keep yours until you\nfind some clean socks to change into.	
50421	[title32][sentence]\nYou fiddle with the car controls, but\nnothing seems to work.  Apparently, that\nlittle scanner doesn't like what it sees.	
