900	soda cans	
901	windshield	
902	dashboard	
903	interior of car	
904	view right button	
905	black button	
906	white button	
907	inside of car	
908	rim towards west	
909	cement block	
910	city	
911	speaker	
912	eye chart	
913	launch pad	
914	building to west	
915	pad to east	
916	pad to west	
917	tower	
918	look out	
919	service panel	
920	crack	
921	throttle	
922	grab	
923	instrumentation	
924	tp	
925	seat	
926	status panel	
927	ship's controls	
928	professor	
929	professor's gurney	
930	welcome mat	
931	melon mush	
932	badminton brat	
933	apply	
934	combination	
935	note	
936	lecithin	
937	repair woman	
938	explosives	
939	dollop	
940	drop	
941	dash	
942	splash	
943	dock to south	
944	steer towards	
945	building to north	
946	volcano rim	
947	open water to south	
948	projector	
949	guard's arm	
950	nibble on	
951	enter	
953	timer button 1	
954	remote button 1	
955	start button 2	
956	remote button 2	
957	timer button 2	
958	start button 1	
959	antigrav controls	
960	bruce's tree	
961	coliseum	
962	bruce's garden room	
963	fountain	
964	house of bruce	
965	city backdrop	
966	bruce's balcony	
967	bruce's entrance	
968	bruce's logo	
969	lounge chair	
970	living room floor	
971	livingroom floor	
972	perfume bottle	
973	cool neon light	
974	flower pot	
975	coffee table	
976	flowers	
977	art deco chair	
978	safe	
979	splashy decor	
980	theatrical faces	
981	art deco piece	
982	end of room	
983	fireplace	
984	artwork	
985	cool neon lights	
986	glass plated window	
987	bedroom floor	
988	bauble	
989	snapshot	
990	perfume	
991	clapboard	
992	beret	
993	horse whip	
994	corner table	
995	boa	
996	wig stand	
997	partition	
998	megaphone	
999	slip	
1000	sconce	
1001	vanity	
1002	bedboard	
1003	love seat	
1004	souvenir tickets	
1005	review	
1006	bruce at the gala	
1007	art deco rug	
1008	livingroom	
1009	sculpture	
1010	specimen epithet	
1011	vent	
1012	flower box	
1013	ledge	
1014	bolt	
1015	observation window	
1016	air hose	
1017	auto shop	
1018	manhole	
1019	auto shop entrance	
1020	broken window	
1021	womanhole	
1022	garage door	
1023	scratch pad	
1024	gas prices	
1025	up button	
1026	down button	
1027	spare parts list	
1028	skylight	
1029	tool box	
1030	car lift	
1031	car seat	
1032	garage floor	
1033	garage door controls	
1034	amish hat	
1035	jack	
1036	coils	
1037	oil can	
1038	fan belts	
1039	rear of garage	
1040	front of garage	
1041	muffler	
1042	spare part	
1043	hubcap	
1044	candle	
1045	rates	
1046	grease can	
1047	calendar	
1048	fork lift	
1049	trash can	
1050	shaker chair	
1051	quarter panel	
1052	area behind car	
1053	danger zone	
1054	newsstand	
1055	lady godiva monument	
1056	spot a pot	
1057	guard rail	
1058	alley	
1059	ditch	
1060	video store door	
1061	buckluster marquee	
1062	video store	
1063	hormone billboard	
1064	phone antenna	
1065	return slot	
1066	noose	
1067	comedy videos	
1068	smelly sneaker	
1069	pippy's stocking	
1070	phone cradle	
1071	drama videos	
1072	spotlight	
1073	storeroom floor	
1074	all sales final	
1075	machoprose tee shirt	
1076	unknown comic hands	
1077	wet cement	
1078	pippy's tiny imprint	
1079	obnoxious dog paws	
1080	leg and a leg jeans	
1081	video store exit	
1082	aisle	
1083	video monitor	
1084	polly pig's imprint	
1085	john wynn's imprint	
1086	mr ned's imprint	
1087	peg-leg pete imprint	
1088	marx bros poster	
1089	pippy billboard	
1090	videos noone wants	
1091	more classic videos	
1092	join our price club	
1093	educational videos	
1094	deep discount titles	
1095	world champs poster	
1096	workout videos	
1097	20 percent off sign	
1098	civilization ad	
1099	new release videos	
1100	porno videos	
1101	foreign videos	
1102	classic videos	
1103	adventure videos	
1104	buckluster logo	
1105	wine bottle	
1106	dirt pile	
1107	mammoth pencil head	
1108	wreaky pumpkin	
1109	milk carton	
1110	bucket	
1111	empty box	
1112	diaper box	
1113	hermit	
1114	metal pipe	
1115	concrete support	
1116	various trash	
1117	armature	
1118	control box	
1119	top of dome	
1120	expressway to east	
1121	go towards	
1122	expressway to west	
1123	dome	
1124	view of city	
1125	expressway	
1126	hook	
1127	sea monster	
1128	edge of volcano	
1129	jump through	
1130	old tea cup	
1131	name plate	
1132	old vase	
1133	portrait	
1134	put down	
1135	tall building	
1136	obnoxious dog	
1137	guts	
1138	big heads	
1139	install	
1140	life support module	
1141	remove	
1142	large blade	
1143	side entrance	
1144	indicator	
1145	signpost	
1146	pin	
1147	powder puff	
1148	shelves	
1149	electrodes	
1150	mishap	
1151	isl'd superstructure	
1152	file cabinets	
1153	cycle shop	
1154	air bike	
1155	emergency light	
1156	target area	
1157	ice chests	
1158	birds	
1159	doctor's office	
1160	deface	
1161	large heads	
1162	small table	
1163	collosseum	
1164	house	
1165	balcony	
1166	garden room	
1167	cove lights	
1168	masks	
1169	neon lights	
1170	glass block wall	
1171	screen	
1172	spare ribs	
1173	banner	
1174	instructional videos	
1175	cement	
1176	store	
1177	cardboard box	
1178	graffitti	
1179	graffiti	
1180	photograph	
1181	director's slate	
1182	crop	
1183	hat	
1184	logo	
1185	maintenance building	
1186	massage	
1187	mangle	
1188	rub	
1189	juggle	
1190	smash	
1191	guzzle	
1192	west end of platform	
1193	east end of platform	
1194	fold	
1195	spindle	
1196	mutilate	
