426	[title32][sentence]\nIf you want to put the "DURAFAIL" cells into the\nphone handset, you will first have to disassemble\nit and remove the current set of batteries.	
427	[title32][sentence]\nBefore you set the time bomb, decide what you\nwant to blow up.  You will then need to find a\nstable place to set it so that you can run away\nbefore it goes off.  You don't want to be anywhere\nnear this thing when it blows up.	
430	[title32][sentence]\nIn a fit of frustration, you jam a bomb\ninto the chicken.  You are now the proud\nowner of a chicken bomb, and you can't\nwait to light this baby off somewhere and\nwatch the drumsticks fly!	
431	[title32][sentence]\nFor some reason, the car refuses to accept\nthis particular destination.  Possibly the\npower to the MLV rail has been interrupted\nat that location.	
432	[title32][sentence]\nYou pour out all of the water in the bottle.\nIt is now empty.	
433	[title32][sentence]\nYou do not need to put darts in the\nblowgun; simply select a target and\nshoot.	
434	[title32][sentence]\nDon't do that!  You might need the\n[noun1] to get past some door\nor through some important checkpoint!	
435	[title32][sentence]\nDon't disassemble the [noun1]!  You\nmight need [noun1:it:them]!\n	
440	[title32][sentence]\nYou can't smell the [noun1] because\nyour nose is currently full of water.	
441	[title32][sentence]\nWhile in the water, your mouth\nis busy using the rebreather.  You\ndon't want to risk drowning just to\ntry to eat the [noun1].	
442	[title32][sentence]\nYou take a good strong whiff of the\nburger and almost pass out.  This\nthing is probably flammable by now.	
443	[title32][sentence]\nYou open your mouth, give the burger\na squeeze, get it at just the write angle,\nstart your approach . . . . WAIT! One of\nthe worms in the burger just gave you\nthe saddest look.  You just don't have\nthe heart to gobble him up.	
444	[title32][sentence]\nWow!  He's getting ripe!	
445	[title32][sentence]\nYou think for a moment, then\ndecide that alien sushi is something\nyou would prefer to watch some\none else try first.	
446	[title32][sentence]\nGrow a brain.  You are already\nwearing the rebreather.	
447	[title32][sentence]\nNot just yet.  You shouldn't use the\nrebreather until you're underwater.	
448	[title32][sentence]\nThe timer module is not attached to anything,\nso there is no reason to set it.	
449	[title32][sentence]\nYou nibble the edge off of one of the\nbig leaves.  When your tongue goes\ninstantly numb you decide that you\nshould probably not be eating\nstrange plants.	
