1	[title26][sentence]\nWhy would you want to do a wretched thing\nlike that?	
2	[title32][sentence]\nGreat.  Just great.  Now you're trying to talk to\ninanimate objects.  Pretty soon you'll be \nGIVEing the DOOR to the CEILING and trying\nto CLOSE the CHAIR.\nA free hint:  Try talking to something that at least\nstands a chance of talking back.	
3	[title32][sentence]\nDammit!  Now how did I just KNOW you'd go and\ntry to do something stupid like that.  Stop it,\nalready!	
4	[title32][sentence]\nYou take a moment to look through your\npossessions.  Suddenly you realize that\nthe [noun1] [noun1:is:are] not among them.  How could\nyou have forgotten to bring [noun1:it:them], you fool?\nIf you don't HAVE the [noun1], you can\nhardly throw [noun1:it:them] at the [noun2], can you?	
5	[title32][sentence]\nYou take a moment to look through your\npossessions.  Suddenly you realize that\nthe [noun1] [noun1:is:are] not among them.  How could\nyou have forgotten to bring [noun1:it:them], you fool?\nIf you don't HAVE the [noun1], you can\nhardly throw [noun1:it:them] at the [noun2], can you?	
6	[title32][sentence]\nThere's really no need to throw the\n[noun1] at the [noun2].  Besides, if\nyou start throwing things around, you\nmight break them.	
7	[title32][sentence]\nYou look carefully at the [noun1] and\nmake a mental note that [noun1:it is:they are], in fact,\n[noun1:a :][noun1].  Further revelations are not\nimmediately forthcoming, however.	
8	[title32][sentence]\nYou can't take the [noun1], and even if you\ncould, you would have no way of carrying\n[noun1:it:them] around with you.	
9	[title17][sentence]\nWell, it's like mama always used\nto say--"if it ain't open, you can't\nclose it, and that's that."	
10	[title30][sentence]\nYou turn the magnifier to maximum and\nget a great big image of the [noun2], but\ngain no new insights from this procedure.	
12	[title27][sentence]\nYech!  You don't feel like spending the next\nfew days picking scales out of your gums.	
13	[title27][sentence]\nPutrid.  (What did you expect?)	
14	[title21][sentence]\nIt looks like a beautiful day up there.  Of course\nthe rather large ship taking occasional shots at\nyou ruins the aesthetics.  Better not try\nto break surface.	
15	[title22][sentence]\nThe sea floor scintillates with refracted sunlight.	
16	[title32][sentence]\nYou already have the [noun1], oh\nwise one.  Any other bright ideas?	
18	[title32][sentence]\nYou grab the [noun1] and yank on [noun1:it:them]\na few times.  Nothing particularly\ninteresting happens and your interest\nin the project quickly lapses.	
19	[title32][sentence]\nYou shove on the [noun1].  Nothing\nin particular happens.  Maybe you\nshould push on [noun1:it:them] a few more times\njust in case, though.	
20	[title32][sentence]\nYou shove on the [noun1].  Nothing\nin particular happens.	
21	[title32][sentence]\nYou stare intently at the [noun1]\nfor several minutes.  A yawn noisily\nescapes your mouth.	
22	[title32][sentence]\nYou have no need for the [noun1]\nright now.	
23	[title17][sentence]\nYou can't take [noun1:THAT:THOSE]!	
24	[title32][sentence]\nYou take a moment to look through your\npossessions.  Suddenly you realize that\nthe [noun1] [noun1:is:are] not among them.  How could\nyou have forgotten to bring [noun1:it:them], you fool?\nIf you don't HAVE the [noun1], you can\nhardly put [noun1:it:them] somewhere, can you?	
25	[title32][sentence]\nPicture yourself cramming the [noun1]\ninto the [noun2].  Picture yourself accomplishing\nsomething through this process.  Now count\nto ten slowly and think of something else.	
26	[title32][sentence]\nYou take a moment to look through your\npossessions.  Suddenly you realize that\nthe [noun1] [noun1:is:are] not among them.  How could\nyou have forgotten to bring [noun1:it:them], you\nfool?  At any rate, you can't give what\nyou don't have.	
28	[title32][sentence]\nThe [noun2] makes no discernible moves\ntoward the [noun1].  After several minutes\nit begins to dawn on you that the [noun2]\nisn't the least bit interested in your "gift."	
29	[title32][sentence]\nYou wave your hands wildly and point\nemphatically at the [noun1].  When the\ndust settles, however, it becomes clear\nthat you have failed to convince the\n[noun2] that it needs [noun1:a :the ][noun1].	
30	[title32][sentence]\nYou can't think of any way to\nget [noun1:this:these] particular [noun1] open.	
31	[title32][sentence]\nYou can't think of any way to\nget [noun1:this:these] particular [noun1] open.\nMaybe a great big hammer would help.	
32	[title32][sentence]\nYou can't think of any way to\nget [noun1:this:these] particular [noun1] open.\nMaybe a great big lever would help.	
33	[title32][sentence]\nYou can't close [noun1:a :][noun1].  Not\n[noun1:this one:these] at least.	
34	[title26][sentence]\nYou really don't need to do that.	
35	[title26][sentence]\nYou can't [sentence].  Not in this\ngame, at least.	
36	[title26][sentence]\nHave you gone mad?  What kind of a\nperson would try to [sentence]?\nPerhaps you'd better scrape some\nbrain tissue into a cup and think\nof something else.	
37	[title26][sentence]\nThat won't get you anywhere right\nnow.  Perhaps you should devise a\ndifferent plan.	
38	[title32][sentence]\nBlowguns don't work underwater.  Apparently\nyour brain doesn't either.	
39	[title32][sentence]\nWhile it might be good practice for you to\nshoot a few darts into the [noun2], you really\ncan't afford to waste your limited supply of\nammunition.	
40	[title32][sentence]\nNow what did the poor [noun2] ever do to you\nthat it deserves to be shot with head-shrinking\ndarts?	
41	[title32][sentence]\nThe piranhas are moving too quickly for you to\nbe able to get in a good shot at them.	
42	[title32][sentence]\nBe careful with those bombs!  Not only\ndo you have a limited supply of them, but\nyou also should consider the consequences\nof being too near when one goes off.	
99	[title26][sentence]\n[center](NOT AVAILABLE IN DEMO)	
800	[title20]BINOCULARS\nThis is a handy pair of StarTech\n"Planetary Explorer" binoculars, adjustable\nfor 10x through 30x magnification.	
801	[title15]BURGER\nThis is a festering mass of congealed\nfungus that you knew in former times as a\nhamburger.	
802	[title24]DEAD FISH\nThis is your basic, bloated, dead fish.\nAlthough it is of an alien species, it is\njust as disgusting as any dead fish you\nhave encountered on more familiar worlds.	
