21016	[title24][sentence]\nIt appears to be another hut.  In fact\nthere are a few of them up there.	
21017	[title24][sentence]\nWow!  There's another woman up there!\n	
21201	[title20][sentence]\nThe grass here is unusually tall.	
21202	[title24][sentence]\nThe rocks here are of little interest.	
21203	[title21][sentence]\nInside this cave is the small pool you from\nwhich you emerged after escaping from\nyour ship.	
21204	[title29][sentence]\nIt's wonderful to see sky again after spending\nso much time under water.  The clear blue\nsky appears to be free of hostile spacecraft.	
21205	[title24][sentence]\nThe field to the north looks quite large.	
21206	[title22][sentence]\nThe trees in the distance appear to mark the\nedge of a thick forest.	
21207	[title20][sentence]\nThese odd-looking alien plants do not hold\nyour interest for long.	
21208	[title17][sentence]\nThe tall majestic mountains remind you\nof something you haven't seen in a while.	
21209	[title20][sentence]\nYou are standing at the southern end of\na large field.\n	
20801	[title30][sentence]\nYou feel much better after your self-administered\nRorschach determines that it's all your parents' fault..	
20802	[title27][sentence]\nYou think you see a small grass hut to the west.\nYou think a lot of things, but this one is almost a sure thing.	
20803	[title22][sentence]\nThis bush looks like it may have had leaves at\none time.	
20804	[title27][sentence]\nA little proverb: Once a rock, always a rock.	
20805	[title18][sentence]\nThe small cactus looks pretty nasty.  You decide\nto leave it alone.	
20806	[title22][sentence]\nIn order to do that, you would have to\ntouch it.  Not a good idea.	
20807	[title24][sentence]\nYour eyes and mouth water at the sight \nof a tree bearing luscious melons.	
20808	[title24][sentence]\nThis pit looks truly deep.  You decide to\nbe careful walking around it.	
20809	[title29][sentence]\nThese must have fallen from that thorny bush.	
20810	[title29][sentence]\nIt looks like someone was trying to set a trap.\nOf course it won't work because there's no bait.	
20811	[title22][sentence]\nThe pit is well hidden by the leaves.	
20812	[title33][sentence]\nYou put the [noun1] carefully on the leaves.\nOOPS!  It was too heavy and fell down to the\nbottom of the pit.  Well, so much for the [noun1].	
20813	[title28][sentence]\nYou are not interested in any of these trees.	
20814	[title22][sentence]\nTrying to pick those leaves up would be dangerous.\nYou might fall in.	
20815	[title20][sentence]\nGood work.  You bagged the large hungry one.\nShe won't be climbing out of that pit any time\nsoon.	
20816	[title24][sentence]\nAfter all the trouble you went through trapping\nher you want to pull her out?!  Do you think\nshe's particularly pleased with you right now?\nYou had better leave her where she is.	
20817	[title32][sentence]\nYou are standing at the center of a wide field\nwhich stretches off in all directions.  To the\nwest, you see a small village in the distance.\nThere is a deep pit here, next to the thorny bush.	
20818	[title32][sentence]\nYou are standing at the center of a wide field\nwhich stretches off in all directions.  To the\nwest, you see a small village in the distance.\nThere is a deep pit here, which has been hidden\nunder a pile of carefully placed leaves.	
20819	[title32][sentence]\nYou are standing at the center of a wide field\nwhich stretches off in all directions.  To the\nwest, you see a small village in the distance.\nAn enormous man-eating woman is stuck in a pit\nhere; her legs flail piteously in the air.  Perhaps\nyou'd better get about your business quickly, because\nshe's not going to be happy when she finally gets\nout of that pit.	
