1	DONE	
2	CANCEL	
3	SAVE	
4	RESTORE	
5	CLEAR	
6	YES	
7	NO	
8	OK	
9	(Empty)	
10	REX NEBULAR GAME MENU	
11	Save Game	
12	Restore Game	
13	Game Play Options	
14	Resume Current Game	
15	Exit From Game	
16	REX NEBULAR GAME OPTIONS MENU	
17	Music is @	
18	Sound is @	
19	Interface is @	
20	Inventory is @	
21	Text Window is @	
22	Screen Fade is @	
23	Storyline is @	
24	ON	
25	OFF	
26	ON	
27	OFF	
28	STANDARD	
29	EASY	
30	SPINNING	
31	STILL	
32	ANIMATED	
33	STILL	
34	SMOOTH	
35	MEDIUM	
36	FAST	
37	NAUGHTY	
38	NICE	
39	DESCRIBE GAME TO BE SAVED	
40	SELECT GAME TO BE RESTORED	
41	SELECT A DIFFICULTY LEVEL	
42	Novice - Easy	
43	Advanced - Difficult	
44	Expert - Very Difficult	
45	Save Complete	
46	Restore Complete	
47	Save Failed	
48	Restore Failed	
49	"LOG ON.~	
50	~LOG OFF."	
51	"Gads!"	
52	"Yikes!"	
53	"But that crazy woman is up there!"	
54	~Geez. What an awful dream!	
55	~I dreamed I was shot down . . .	
56	~. . . and crashed into the . . . Uh oh!	
57	"Dang!"	
58	"Ahhhhh . . ."	
59	"Urgh!	
60	"Yag!	
61	"Gads!	
62	"Uulge!	
63	"Gak!	
64	It's alive!"	
65	"Hubba hubba!"	
66	"Get a load of this babe!"	
67	"Oh baby!"	
68	"Look at those maracas!"	
69	"Check THIS out!"	
70	"Uh oh . . ."	
71	"Hi, Binky."	
72	"Greetings, Commander Rex."	
73	"Manual labor!? Me!?"	
74	"I already have a dead fish."	
75	"I don't want another one."	
76	"No thanks."	
77	~Okay, that crazy woman is still up there.	
78	~I'd better keep away from the surface,	
79	~and find another way to dry land.	
80	~I hope I find it soon.  This stupid	
81	~rebreather is hurting my mouth.	
82	"Belch!"	
83	"Burp!"	
84	"Hic!"	
85	"Interesting . . ."	
86	"Intriguing . . ."	
87	"Fascinating . . ."	
88	"Hmmmmm . . ."	
89	"Crabs! Cool!"	
90	"Hi! I'm Rex!"	
91	"Hi. I'm Zatox."	
92	"Peeeeyeew!"	
93	"Bogus odor!"	
94	"Offensive to my olfactories!"	
95	"Barf City!"	
96	"El Stinko!"	
97	"Great view!"	
98	"Whoops!"	
99	"This ladder's had it."	
100	"All right!"	
101	"That's right, go inside . . ."	
102	"Whoa! Beam me up!"	
103	"I thought I heard something behind . . ."	
104	"Something's weird . . ."	
105	"Something's wrong . . ."	
106	"Could someone be following me?"	
107	"That sure looks tasty!"	
108	"Bawk!"	
109	"Cluck."	
110	"Gluk."	
111	"BWAAAAAAK!"	
112	"Hiie-ya!"	
113	"Oof."	
114	"Your kind are not welcome in our village."	
115	"Er, excuse me . . ."	
116	"Seen a vase anywhere?"	
117	"Wanna buy a used starship?"	
118	"Mind if I borrow that roast chicken?"	
119	"Gotta run. Bye."	
120	"What's a Keeper, anyway?"	
121	"Good morning, Keeper."	
122	"Nice clothes, Keeper."	
123	"Don't you belong somewhere else?"	
124	"No."	
125	"Sure, Keeper, take what you want."	
126	"You always do."	
127	"So long, Keeper."	
128	"Hey! That's my dinner, Keeper!"	
129	"Now where did that monkey get to?"	
130	"Bawwwwwp!"	
