653	"What does this city have to do with all this?"	
654	"Do you know anything about a precious vase?"	
655	"So what do you do here?"	
656	"How do you get around?  Everything's locked."	
657	"Do you think I could borrow that ID card?"	
658	"I'll try to find you some batteries."	
659	"Forget it, pal.  Find your own batteries."	
660	"Here, take these batteries."	
661	"Where is the governor's collection?"	
662	"See you later."	
664	Herman Spiltmelk..	
665	Who are you?"	
666	"I'm hiding from	
667	them evil women."	
668	"I'm Rex Nebular, God's gift to the galaxy!"	
669	"I'm Rex Nebular, space adventurer and cool guy."	
670	"I'm Rex Nebular, and I'm shipwrecked here."	
671	"Forget it--Nice talking to you."	
672	"You must be a real man.  No woman	
673	could ever be so arrogant."	
674	"Space adventurer eh?  So you're not from	
675	around here.  Good.  I thought you might have	
676	been one of them strange women."	
677	"Shipwrecked?  So you ain't one of	
678	them crazy women after all."	
679	"Yep.  Likewise."	
680	"There's a lot of anti-female security systems	
681	from the War still working around here.	
682	It's not safe for them in this city."	
683	"They almost never use that thing to come	
684	in here.  They hate being men so much that they'd	
685	sooner leave this entire city alone than be	
686	men--even for a few hours."	
687	"I'm speaking of the Great Gender War.	
688	Almost a hundred years ago the sexes	
689	of this planet went to war.  It was horrible.	
690	I was barely a teenager when it ended."	
691	"While the men perfected the physical sciences, the	
692	women worked on biological stuff.  They developed	
693	a virus that would kill off all the men on the planet.	
694	Worked too.  Of course it also fixed them women so	
695	they can't conceive male children.	
696	Now they really need that Gender	
697	Bender to keep the race goin'."	
698	"This is Machopolis.  The city of men.  It	
699	was built a few years into the war as a	
700	safe place for male non-combatants to live.	
701	Of course it didn't help much in the end."	
702	"Vase?  Well if it were a rare one it was	
703	probably part of Bill Bigfish's art collection.	
704	He was governor here when we lost the war.	
705	Word was he had a pretty decent art collection."	
706	"Well I used to walk around and listen to	
707	music all day, but my squalkman hasn't	
708	worked in a month or two.  I used up	
709	every battery I could find in this whole city.	
710	I miss my music . . . a lot."	
711	"It used to be that everyone in this city	
712	had an ID card to let them go places.	
713	I lost my old one, so I had to make one	
714	up.  It isn't very good, but it works."	
715	"I'll tell you what.  I'll give you the ID	
716	to keep if you can find me some batteries	
717	for this here squalkman."	
718	"Great.  I don't get around as easy as I	
719	used to.  Walking 'round this city is a	
720	real chore these days."	
721	"Fine.  Find your	
722	own ID card."	
723	"Wow, thanks a lot!  I've got my music back! I'm	
724	gonna go teleport back to my other home in the	
725	woods--I need some fresh air.  Here's the fake ID I	
726	promised you.  It ain't the best fake ID, but it	
727	works pretty good 'round here.  Music!  Great!"	
728	"Thanks.  Wait a minute!  This here's a	
729	four battery squalkman, and you only gave me	
730	two batteries.  You take these back and	
731	go get some more.  Two batteries.  Hmph!"	
732	"Great.  Hey wait a minute.  Some of these	
733	batteries are dead.  Here, you take them	
734	all back and figure out which ones are bad.	
735	I need four CHARGED batteries to hear my	
736	music!  Dead batteries.  Hmph!"	
737	"The governor lived in the tallest building in	
738	the city.  His penthouse was the only thing	
739	that stuck up above the city rim.  I don't think	
740	you can get there anymore--that part of the city	
741	has all fallen apart.  Too bad you can't fly."	
742	"O.K., Later."	
743	"Later."	
744	"Glurp."	
745	"Blub."	
746	"Blorble."	
747	"Glook."	
748	"Ahh, glurp yourself!"	
749	"Ahh, blub yourself!"	
750	"Ahh, blorble yourself!"	
751	"Ahh, glook yourself!"	
752	"My, what a big tongue you have!"	
753	"Drat. It's locked."	
754	"Wow!"	
755	"Voila!"	
756	"Well, that's one easy way to lower a boat."	
757	"Hmmm, once that boat's lowered, it's lowered!"	
758	"Hey mutt! Occupy yourself!"	
759	"Look at those chompers!"	
760	"So long, sucker!"	
761	"Arf!"	
762	"Whooooops!"	
763	"Yap!"	
764	"For crying out llloou...OUCH!"	
765	"Fetch, ya pesky varmit!"	
766	"Move over, Rover!"	
767	"Blasted mutt!"	
768	"Hey mutt!  Catch THIS!"	
769	"Chow time, pooch!"	
770	"Road kill!"	
771	"Yip!"	
772	"Quick devil, eh?"	
773	"Key . . . door . . . door . . . KEY!!!"	
774	"Let's give it a whirl!"	
775	"I wonder if there are any X-rated videos?!"	
776	"Hmmmm.  Let's check this place out."	
777	"Curses! It's locked!"	
778	"Oh man, I think I threw my back out!"	
779	"Whew, I'm glad that's done!"	
780	"That's a long way down there!"	
781	"Hold that elevator!"	
782	"Quite a panoramic view!"	
783	"Dudes...Look what I've done!"	
