10127	[title32][sentence]\nThis panel provides access to the shield\nsubsystem circuits and enhancement slots.\nIt is currently closed.	[title32][sentence]\n這片面板可以通往護盾\n子系統電路與強化插槽，\n目前是關閉的。
10128	[title32][sentence]\nThe shield access panel is now open, revealing\nthe shield subsystem circuits and enhancement\nslots.  In one of the slots is the 51-prong\nquadratic shield modulator which you keep here\n"just in case."  It should come loose if you\ntug on it.	[title32][sentence]\n護盾面板已經打開，露出\n護盾子系統的電路與強化\n插槽。其中一個插槽裡，\n是你「以防萬一」擺在這裡\n的51齒二次式護盾調變器。\n用力一拉，應該就會鬆脫。
10129	[title32][sentence]\nThe shield access panel is now open, revealing\nthe shield subsystem circuits and enhancement\nslots.  One of the slots is empty, since you\nhave appropriated the shield modulator for some\nhidden purpose of your own.	[title32][sentence]\n護盾面板已經打開，露出\n護盾子系統的電路與強化\n插槽。其中一個插槽是空\n的，因為調變器被你挪去\n做了不可告人的用途。
10130	[title26][sentence]\nIt's already open!	[title26][sentence]\n早就開著了！
10131	[title26][sentence]\nLo and behold!  You're already sitting\nin it.\n	[title26][sentence]\n你瞧！你早就坐在\n裡面了。\n
70610	[title25][sentence]\nYou assume that this ornate parlor\nmust have belonged to someone wealthy\nand powerful.  Beautifully painted\nportraits adorn the walls; rare porcelain\npieces sit on small custom shelves; and\nin the middle of it all, a unique-looking vase\nsits on a majestic pedestal.	[title25][sentence]\n你猜這間富麗堂皇的會客室，\n主人必定是個有錢有勢的人物。\n牆上掛著精美的肖像畫；珍稀瓷器\n擺在訂製的小架子上；正中央，\n一座造型獨特的花瓶，端坐在\n宏偉的底座上。
70611	[title33][sentence]\nYou assume that this ornate parlor\nmust have belonged to someone wealthy\nand powerful.  Beautifully painted\nportraits adorn the walls and rare\nporcelain pieces sit on small custom\nshelves.	[title33][sentence]\n你猜這間富麗堂皇的會客室，\n主人必定是個有錢有勢的人物。\n牆上掛著精美的肖像畫，\n珍稀瓷器則擺在訂製的\n小架子上。
70612	[title18][sentence]\nBlack and white tiles interlock to\nform the solid marble floor.	[title18][sentence]\n黑白兩色的磚塊交錯鑲嵌，\n形成整片堅實的大理石地板。
70613	[title19][sentence]\nSeveral large pillars reach majestically\ntoward the ceiling.  They appear to be\nsolid marble.	[title19][sentence]\n幾根碩大的柱子雄偉地\n直逼天花板，看起來\n是整塊實心大理石打造。
70614	[title24][sentence]\nThe small fragile teacups appears to be\nmade of  extremely fine porcelain.	[title24][sentence]\n這些小巧易碎的茶杯，\n看起來是用極細緻的\n瓷器燒製而成。
70615	[title25][sentence]\nDainty teacups aren't you style; you're\nmore of a 'dirty coffee mug' kind of guy.	[title25][sentence]\n精緻茶杯不是你的菜；\n你比較像用「髒兮兮\n咖啡杯」的那種人。
70616	[title25][sentence]\nAlthough pretty, this vase does not\nmatch the description Colonel Stone gave\nyou.	[title25][sentence]\n這只花瓶雖然漂亮，\n但和史東上校給你的\n描述對不上。
70617	[title26][sentence]\nThree hand-painted oil paintings grace\nthe northern wall of the room.  There\nappears to be a family resemblance\nbetween these gentlemen, but you do not\nrecognize any of them.  There are\nnameplates beneath each portrait.	[title26][sentence]\n三幅手繪油畫裝點著\n房間的北牆。這幾位\n紳士似乎頗有家族\n相似之處，但你一個\n也不認得。每幅肖像\n下方都有名牌。
