10404	[title27][sentence]\nThis plant looks suspiciously like the Terran plant\nknown as "chloro-decapatus", a rare\nhostile carnivore with roots that go all the way back\nto the infamous Venus Man Trap.	[title27][sentence]\n這株植物看起來很像地球上\n俗稱「斷頭葉綠草」的植物，\n是一種源自惡名昭彰\n「食人捕蠅草」的稀有兇猛肉食植物。
10405	[title26][sentence]\nThere is an odd looking plant here.  To the east\nyou see something floating above the ocean floor,\nand to the south you can see your ship.  It's\nseen better days.	[title26][sentence]\n這裡有株怪模怪樣的植物。\n東邊有個東西懸浮在海底上方，\n南邊則能看到你的太空船——\n風光不再了。
10406	[title32]PLANT FOOD\nWell, that was a quick adventure.  Too bad\nit had to end with you turning into plant\nfood.\n	[title32]花肥\n好啦，這趟冒險還真夠短的。\n可惜最後你落得變成\n花肥的下場。\n
51110	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here,\nand you also notice the end of the fishing line\nyou threw from above the city.	[title32][sentence]\n你站在一座大圓頂底下的街角，\n這圓頂顯然就是『波莉歡樂\n圓頂』。這裡還有間海鮮餐廳，\n你也注意到先前從城市上方\n丟下的釣魚線末端垂在這裡。
51111	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here,\nas well as a boat which has been moored with\nfishing line.	[title32][sentence]\n你站在一座大圓頂底下的街角，\n這圓頂顯然就是『波莉歡樂\n圓頂』。這裡還有間海鮮餐廳，\n以及一艘用釣魚線繫住的船。
51112	[title32][sentence]\nYou are on a street corner at the base of a large\ndome.  The dome is obviously 'Polly's Pleasure\nDome'.  There is also a seafood restaurant here.\nYou are just a few yards from the tall vertical\nperimeter wall of the city.  Above that you can\nsee clear blue sky.	[title32][sentence]\n你站在一座大圓頂底下的街角，\n這圓頂顯然就是『波莉歡樂\n圓頂』。這裡還有間海鮮餐廳。\n你距離城市那道高聳筆直的\n外牆只有幾碼遠，牆的上方\n可以看見一片晴朗的藍天。
51113	[title19][sentence]\nThis is the MLV you arrived in.	[title19][sentence]\n這是你搭來的那輛磁浮車。
51114	[title33][sentence]\nThe sidewalk is interrupted only by the\nlovely legs of a large statue.  The sidewalk\ncontinues south another few yards\nthen ends at the vertical perimeter wall\nof the city.  To the east the sidewalk\ncontinues another few blocks and then\nturns north.	[title33][sentence]\n人行道只被一座大型雕像\n那雙美腿打斷。人行道往南\n再延伸幾碼後，就會抵達\n城市的垂直外牆而中斷。\n往東的話，人行道還會\n繼續延伸幾個街區，\n然後轉向北方。
51115	[title27][sentence]\nThis is a big city.  You decide to stay close\nto the car so that you won't get lost.	[title27][sentence]\n這是一座大城市。你決定\n待在車子附近，免得迷路。
51116	[title29][sentence]\nWow!  You gather this must have been\nquite a place--when there were people here\nthat is.  The lights are still working, but\nthere doesn't appear to be anyone inside.	[title29][sentence]\n哇！你猜這裡以前一定很\n熱鬧——至少在還有人住的\n時候是這樣。燈還亮著，\n但裡面似乎沒半個人。
