131	"Eeeep!"	唉喲！
132	"He's got a helluva curve!"	這傢伙的曲球有夠犀利！
133	"You shouldn't have done that!"	你不該惹我的！
134	"Gotcha!"	抓到你了！
135	"Dang!  Missed him!"	靠！沒打中！
136	"Blast!  Missed him again!"	可惡！又沒打中！
137	"Ugh!"	唔！
138	"Okay, hold still for just a second . . ."	好，先別動，等我一下……
139	"Hello there, my fine furry friend!"	嗨啊，我的毛茸茸好朋友！
140	"Can you understand me?"	你聽得懂我說話嗎？
141	"Well, I have a modest request."	呃，我有個小小的請求。
142	"GIVE ME BACK MY DRAM BINOCULARS!!"	把我的DRAM望遠鏡還來！！
143	"Wait, wrong tactic . . ."	等等，戰術用錯了……
144	"Be nice, be nice . . ."	客氣一點，客氣一點……
145	"OK, you took something that wasn't yours . . ."	好，你拿了不屬於你的東西……
146	"May I have my binoculars back, please?"	可以把我的望遠鏡還給我嗎，拜託？
147	"Fine."	好啊。
148	"Give them to me now, you obnoxious inbred!!!"	現在就還我，你這隻惹人厭的雜碎！！！
149	"Yuk!"	呸！
150	"Nya-nya ni nya-nya"	呦呦，你抓不到我——
151	"Eeep!"	唉喲！
152	"Cht!"	切！
153	"Gya-a-a!"	呀啊啊啊！
154	"Nyuk!"	嘿嘿！
155	"Nyuk!  Nyuk!"	嘿嘿！嘿嘿！
156	"Aieeeeeeeeeeeeee-ya!"	啊——呀！
157	"Oot! Oot!"	吼！吼！
158	"Oooooooooo!"	喔——！
159	"Ooof!"	唔！
160	"Yipe!"	唉喲！
161	"Ugh . . . LOG ON."	唔……日誌，開始記錄。
162	"Where the . . . HEY!"	什麼鬼……喂！
163	"That lousy monkey took my binoculars!"	那隻死猴子拿走我的望遠鏡了！
164	"LOG OFF.  I'm gonna show him a thing or two!"	日誌，結束記錄。我要給他點顏色瞧瞧！
165	"Urrrgh . . . LOG ON."	唔……日誌，開始記錄。
166	"Ack . . . Urk . . ."	唔……啊……
167	"Boy, did that hurt!"	哇塞，超痛的！
168	"LOG OFF.  They must not like men too much!"	日誌，結束記錄。她們大概很討厭男人吧！
169	"I've already got one."	我已經有一個了。
170	"I don't want another one."	我不需要再一個了。
171	"Ummmmm . . . Hello?"	呃……哈囉？
172	"No, thank you."	不用了，謝謝。
173	"No, I don't want that."	不，我不要那個。
174	"No, why don't you just keep that."	不用了，你自己留著吧。
175	"Great. Another transmorph.	太好了，又是個變體人。
176	~I need a REAL man."	~我要的是『真男人』。
177	"You again.  What now?"	又是你，這次要幹嘛？
178	"WHAT!?!"	什麼！？！
179	"WHAT!?! I said I needed a REAL man."	什麼！？！我說我要的是『真男人』。
180	"What's a 'transmorph'?"	『變體人』是什麼？
181	"I am a REAL man!"	我就是『真男人』！
182	"What's your sign, baby?"	妳的星座是什麼啊，寶貝？
183	"(Could we just go to bed immediately, please?)"	（我們能不能直接上床，拜託？）
184	"Uh, heh, never mind . . ."	呃，嘿嘿，當我沒說……
