10212	[title27][sentence]\nTheoretically, the weight machine is here\nto keep you, the interstellar voyager, in\ntop physical shape as you ply the uncharted\ndeeps of outer space.  In practice, it makes\na nice piece of "post-modern" sculpture, and you\ncan drag it around to serve as a coffee table\nor footstool when the need arises.	[title27][sentence]\n理論上，這台健身器材\n是要讓你這個星際旅人\n保持一身好體格，方便\n你在浩瀚外太空到處闖蕩。\n實際上，它比較像一件\n「後現代」雕塑作品，\n需要時還能拖去充當\n咖啡桌或腳凳。
10213	[title26]IMPORTANT ENVIRONMENTAL FACT\nAs long as you stand right next to the refrigerator\nlike that, its pathetic little robot brain will keep the\ndoor wide open, spilling all the cold air out into the\nroom and wasting energy.  Besides, the slight chill\nit imparts on your ancient foodstuffs is probably the\nonly thing that keeps most of them from rising up\nin rebellion.	[title26]重要環保小常識\n你這樣杵在冰箱旁邊，它那\n顆可悲的小小電腦腦袋就會\n把門一直開著，冷氣全跑光，\n白白浪費能源。而且，那點\n微弱的低溫大概是唯一能讓\n你那些陳年食物不揭竿起義\n的東西了。
10214	[title27][sentence]\nEven a veteran bacteriologist would get down\non his knees and retch if he had to look at the\ncontents of this refrigerator for very long.\nThe county coroner himself couldn't bear the sight\nof that festering mass of congealed fungus you call\na sandwich.  The burger in the front appears to be\nmoving under it's own power, and the cure for\nsomething is growing on the back wall.	[title27][sentence]\n就算是老練的細菌學家，\n盯著這台冰箱久一點，\n大概也會當場跪地狂吐。\n連法醫本人都不忍卒睹\n那坨發霉凝結的真菌——\n也就是你口中的「三明治」。\n前面那個漢堡看起來\n已經自己會動，後方牆上\n還長出了說不定能治\n百病的黴菌。
10215	[title27]ROBO-KITCHEN\nYou're still incapable of using most of this\nthing's features.  You pretty much gave up\nafter taking two days to figure out how to prepare\n"baked water".	[title27]機器廚房\n這東西大部分功能你到現在\n還是不會用。光是搞懂怎麼\n做出「烤開水」，你就\n花了整整兩天，之後\n乾脆放棄了。
10216	[title30][sentence]\nI'm afraid there is nothing you can\ndo to that burger to make it edible.  Heating it\nup would only increase the mutation rate of it's\nnew inhabitants.	[title30][sentence]\n恐怕不管你怎麼處理這個\n漢堡，都沒辦法讓它變得\n能吃。加熱只會讓裡面那些\n新住戶突變得更快。
10217	[title24][sentence]\nNow didn't your mommy teach you not to\nput foreign objects into major kitchen\nappliances?  Why don't you just go stick\na knife in a toaster or something?	[title24][sentence]\n你媽沒教過你，別把奇怪\n東西塞進大型廚房電器裡嗎？\n不然你乾脆去拿刀捅\n烤麵包機好了？
10218	[title30][sentence]\nSorry, but 'opening' the robo-kitchen is\na privilege reserved for the much elusive\n"qualified service personnel".  If you want\nto use the kitchen, you need only stuff\nsome food product into it.  Then again,\nvery little of what you have in your ship\nqualifies as 'food'.	[title30][sentence]\n抱歉，「打開」機器廚房\n是傳說中「合格維修人員」\n才有的特權，一般人碰不得。\n想用廚房的話，只要塞點\n食物進去就行了。只不過，\n你船上夠格叫「食物」的\n東西，少得可憐。
10219	[title26][sentence]\nThis is where you keep your "wardrobe".\nA few old shirts you never wear are silently\ndecomposing on the hangers.  At one point,\nthe closet contained several dozen moth balls,\nbut they disappeared one night when you\nwere severely intoxicated and had the 'munchies'.\nLeave everything where it is because it would just\ndisintegrate in your hands.  	[title26][sentence]\n這裡是你放「行頭」的地方。\n幾件從沒穿過的舊襯衫，\n正靜靜掛在衣架上腐爛。\n壁櫥裡本來還有好幾十顆\n樟腦丸，但某天晚上你喝到\n茫、又犯了嘴饞，它們就\n不翼而飛了。東西還是別\n亂碰，一碰大概就散了。
10220	[title32][sentence]\nThe sum total of all of your clean clothes at\nany given moment can generally be found\ncrammed into this drawer.  They are jammed in\nso tightly in fact, that they have achieved a new\nstate of matter, and have their own gravitation\nfield.  Don't even try to close this thing.	[title32][sentence]\n你所有乾淨衣物的總和，\n基本上任何時候都塞在\n這個抽屜裡。塞得有夠緊，\n緊到已經演化成一種新的\n物質狀態，還自備重力場。\n勸你連想都別想把它關上。
10221	[title30][sentence]\nNo chance.  You would need a crowbar and possibly a\nsteam shovel to remove a few pounds of clothes\nfirst; then you might be able to move this thing.	[title30][sentence]\n想都別想。你得先拿根鐵撬，\n搞不好還要動用挖土機，\n清掉個幾公斤的衣服，\n才有辦法把這東西搬動。
