39110	[title26][sentence]\nThis looks like a security station.  There are\na couple monitors on a desk with some\ncontrols on them.	[title26][sentence]\n看起來像是保全站。桌上有\n幾台螢幕，上面還有一些\n控制裝置。
39111	[title29][sentence]\nThis is the security station.  It was\nfrom here that you turned\noff all the force fields.	[title29][sentence]\n這是保全站。你就是在這裡\n把所有力場全部關掉的。
39112	[title25][sentence]\nYou give the grate a couple kicks\nand nothing happens.  You work up\na bit of adrenaline and try again.  This\ntime you hear a loud snap as the latch\ngives way.	[title25][sentence]\n你朝柵欄踹了幾腳，毫無\n反應。你鼓起腎上腺素再試\n一次，這回聽到「喀」一聲，\n門閂應聲斷裂。
39113	[title30][sentence]\nYou trashed the latch when\nyou first kicked this grate open,\nso now all it needs is a gentle\nlittle push . . . .	[title30][sentence]\n你第一次踹開這柵欄時就把\n門閂弄壞了，現在只要輕輕\n一推就行……
50410	[title27][sentence]\nOther than an expired insurance card\nand a couple of wadded up tissues,\nthere doesn't seem to be anything of\ninterest in the glove compartment.	[title27][sentence]\n除了一張過期保險卡和幾團\n揉皺的衛生紙，置物箱裡\n似乎沒什麼有意思的東西。
50411	[title27][sentence]\nYou recognize the controls here as\nthe type manufacturers are legally\nrequired to install, even though the\nvehicle is fully automated.  They\nlook like they would be barely \nadequate in the event the automatic\nsystem failed.	[title27][sentence]\n你認得這些控制裝置，是\n法規規定廠商必須安裝的\n那種，即使車子全自動也\n得裝。萬一自動系統故障，\n這些裝置看起來也只是\n聊勝於無。
50412	[title26][sentence]\nWhat a mess.  Whoever owned this car\nwas a serious slob.  Apart from the ubiquitous\nstuffed cat on the windshield, there is a pile of\nsoda cans on the floor and a layer of grime on all the\ncontrols.  The central control screen has a thick\nlayer of dust on it.	[title26][sentence]\n真是一團亂。這車的主人\n肯定是個邋遢鬼。除了擋風\n玻璃上那隻到處可見的絨毛\n貓，地上還堆了一堆汽水\n罐，所有控制裝置都蒙上一層\n污垢。中控螢幕上更積了\n厚厚一層灰。
50413	[title27][sentence]\nThis deodorizer ran out of 'pleasant-smelling\nevergreen disinfectant' about a hundred years ago.	[title27][sentence]\n這罐芳香劑的「清新常青\n消毒香」大概一百年前就\n用完了。
50414	[title26][sentence]\nBefore you say anything nasty about the\nperson who left these here, think about\nthe conditions inside of your refrigerator.	[title26][sentence]\n在你嫌棄留下這些東西的人\n之前，先想想自己冰箱裡的\n慘況吧。
50415	[title20][sentence]\nHA! Got one!  Oh.  Wait.  It's only\nsuction cupped there.  Drat!	[title20][sentence]\n哈！抓到一個了！喔，等\n等，原來只是吸盤黏在那裡。\n可惡！
50416	[title26][sentence]\nThrough the amber windshield you can\nsee part of the city, and all of a stuffed cat.	[title26][sentence]\n透過琥珀色擋風玻璃，你能\n看見部分城市景色，還有那\n隻絨毛貓的全貌。
50417	[title30][sentence]\nSince there is no rear windshield on this\ncar you assume this must actually be\na video display.  The rear-view camera\nappears to be dead.	[title30][sentence]\n這車沒有後擋風玻璃，你猜\n這其實是一塊顯示螢幕。\n後方攝影機似乎已經壞了。
50418	[title25][sentence]\nIt's mounted too well to be plucked off.	[title25][sentence]\n裝得太牢了，拔不下來。
50419	[title25][sentence]\nIt is disgusting and smelly.  In a way\nit makes you feel right at home.	[title25][sentence]\n又噁心又臭。某種程度上，\n讓你有種賓至如歸的感覺。
50420	[title30][sentence]\nNo.  Believe it or not this actually\nsmells worse than your own.  You would\ndo better just to keep yours until you\nfind some clean socks to change into.	[title30][sentence]\n不行。信不信由你，這東西\n比你自己的還臭。你還是\n先留著自己的，等找到乾淨\n襪子再換吧。
50421	[title32][sentence]\nYou fiddle with the car controls, but\nnothing seems to work.  Apparently, that\nlittle scanner doesn't like what it sees.	[title32][sentence]\n你擺弄了一下車上的控制\n裝置，但什麼都沒反應。\n看樣子那小小的掃描器不\n喜歡它看到的東西。
35210	[title27][sentence]\nThe scanner consists of a large square plate\nwith a hand-shaped depression in it.	[title27][sentence]\n這台掃描器是一塊大方板，\n上面有個手掌形狀的凹槽。
35211	[title29][sentence]\nThe monitor is no longer operational.  It\nappears that a kidney struck the front of the\npicture tube with enough impact energy\nto completely destroy the monitor.	[title29][sentence]\n這台螢幕已經報銷了。看樣子\n有顆腎臟以夠強的衝擊力，\n狠狠砸中映像管正面，把\n螢幕徹底砸壞了。
35212	[title30][sentence]\nThe monitor is no longer operational.  It\nappears that a rock struck the front of the\npicture tube with enough impact energy\nto completely destroy the monitor.	[title30][sentence]\n這台螢幕已經報銷了。看樣子\n有塊石頭以夠強的衝擊力，\n狠狠砸中映像管正面，把\n螢幕徹底砸壞了。
35213	[title22][sentence]\nThis display's information is probably\nuseful to someone.  But not to you.	[title22][sentence]\n這面板上的資訊大概對某些\n人有用，但對你沒用。
35214	[title20][sentence]\nWhoever modeled for this statue was\nobviously a beautiful woman.  You decide\nto consider a career in sculpting if you\never get off this planet.	[title20][sentence]\n幫這座雕像當模特兒的顯然\n是個大美女。你心想，要是\n能離開這顆星球，不如考慮\n改行當雕刻家。
35215	[title27][sentence]\nThis must have belonged to that dead\nguard over there.  You find it odd that\nthere is no tape in it.	[title27][sentence]\n這東西一定是那邊那個死\n守衛的。你覺得奇怪，裡面\n居然沒有錄音帶。
35216	[title26][sentence]\nIt's wrecked--like most things in this room.	[title26][sentence]\n壞了——跟這房間裡大多數\n東西一樣。
35217	[title26][sentence]\nYech!  An amputated arm lies on the\nfloor.  The hand is empty, and the elbow\nis bent slightly.	[title26][sentence]\n噁！地上躺著一隻斷手臂。\n手掌空空如也，手肘微微\n彎曲。
35218	[title25][sentence]\nYou ponder the possible uses of such a device.\nAfter a moment you give up.	[title25][sentence]\n你思考這裝置到底有什麼\n用途。想了半天，還是放棄了。
35219	[title25][sentence]\nIt's about time for you to find\nthat vase and get off this planet.	[title25][sentence]\n你也該去找那個花瓶，然後\n離開這顆星球了。
35220	[title27][sentence]\nYou haven't a clue what this gauge\nmeasures.	[title27][sentence]\n你完全搞不懂這個儀表在\n量什麼。
35221	[title21][sentence]\nThis where that guard put all your stuff\nwhen you were captured.	[title21][sentence]\n這就是你被抓時，那個守衛\n收走你所有東西的地方。
35222	[title25][sentence]\nGood news!  Most of your belongings are\nstill here.  What's missing has probably\nbeen taken away for analysis.	[title25][sentence]\n好消息！你的大部分家當\n都還在這裡。少掉的東西，\n八成是被拿去化驗了。
35223	[title26][sentence]\nWouldn't you know it: nothing but worthless\njunk.  It looks like they are long overdue for\ngarage sale.	[title26][sentence]\n你就知道：全是些不值錢的\n破爛。看來早該辦場車庫\n拍賣了。
35224	[title27][sentence]\nYou remember begin led down\nthis hall when you were captured.\nThe hall is now in pretty sad shape.	[title27][sentence]\n你記得被抓的時候曾被押著\n走過這條走廊。現在這裡\n慘不忍睹。
35225	[title25][sentence]\nThis is the security room where you\nhad that stimulating pat down.  Since \nthen things have changed for the worse.\nMost of the equipment is destroyed and\nthere is a dead guard lying on the floor.	[title25][sentence]\n這是保全室，你曾在這裡\n接受那次「刺激」的搜身。\n此後情況每況愈下。大部分\n設備都毀了，地上還躺著\n一具守衛的屍體。
35226	[title22][sentence]\nYou don't need any of these things.	[title22][sentence]\n這些東西你一樣都用不著。
35227	[title25][sentence]\nGood idea.  You never know when you'll\nget the urge to crank up some tunes.	[title25][sentence]\n好主意。誰知道你什麼時候\n會突然想聽點音樂呢。
35228	[title26][sentence]\nYou carefully pick up the amputated\narm.  You decide to carry it around\nfor as short a period of time as possible.	[title26][sentence]\n你小心翼翼撿起那隻斷手臂，\n決定盡量縮短帶著它的時間。
35229	[title25][sentence]\nThe desk is broken in about a thousand\nplaces.  The extent of the damage in\nthis room amazes you.	[title25][sentence]\n這張桌子大概斷成一千塊了。\n這房間的破壞程度讓你\n嘆為觀止。
35230	[title32][sentence]\nLook at that!  It's the same woman who\npatted you down and took away all\nyour stuff.  It doesn't look like she's \ngoing to be giving you any more pat-downs\nnow.  Too bad.  She appears to be missing\nan arm and one or more internal organs.	[title32][sentence]\n你看！就是那個搜你身、\n沒收你東西的女人。看樣子\n她是沒辦法再搜你身了。\n真可惜。她似乎少了一隻\n手臂，還有一兩個內臟。
35231	[title27][sentence]\nThere is another room through this\ndoorway.  It looks like it has had the\nsame kind of rough day this room has\nhad.	[title27][sentence]\n這道門後還有一個房間。\n看來它跟這間一樣，都經歷\n了慘烈的一天。
35232	[title18][sentence]\nThe table has been splintered.	[title18][sentence]\n這張桌子碎成木片了。
35233	[title29][sentence]\nThe projector has been damaged\nbeyond repair.  Your friend didn't\nmiss much coming through here.	[title29][sentence]\n這台投影機壞得無法修了。\n你那位朋友經過這裡時，\n可沒放過什麼東西。
