QUOTES.TXR.193	"Sound Blasters just don't DO good dogs!"	「Sound Blaster 音效卡搞不出像樣的狗叫聲！」
QUOTES.TXR.194	\t     -- @Jim McConkey, on trying	\t     -- @Jim McConkey，努力
QUOTES.TXR.195	\t\t@to get Fido to bark.	\t\t@想讓 Fido 叫出聲時。
QUOTES.TXR.197	"If my wife finds out I had anything	「要是我老婆發現我
QUOTES.TXR.198	 to do with this, I'll be in deep trouble."	 跟這件事有關，我就死定了。」
QUOTES.TXR.199	\t     -- @Ted Markley	\t     -- @Ted Markley
QUOTES.TXR.201	"I want a divorce."	「我要離婚。」
QUOTES.TXR.202	\t     -- @Ellen Markley	\t     -- @Ellen Markley
QUOTES.TXR.204	"Hey, look!  This game has a cool 'quotes'	「嘿，你看！這款遊戲結尾
QUOTES.TXR.205	 thing at the end.  Let's put one in our	 有個很酷的『語錄』，
QUOTES.TXR.206	 game."	 我們自己的遊戲也來加一個吧。」
QUOTES.TXR.207	\t     -- @Brian Reynolds	\t     -- @Brian Reynolds
QUOTES.TXR.209	"Okay, but don't tell anyone we're ripping	「好啊，但別跟人說
QUOTES.TXR.210	 it off."	 我們是抄來的。」
QUOTES.TXR.211	\t     -- @Matt Gruson	\t     -- @Matt Gruson
QUOTES.TXR.213	"This streak of strange colors just appeared	「我螢幕上方突然冒出
QUOTES.TXR.214	 at the top of my screen.  But look how it	 一道奇怪的色彩條紋。
QUOTES.TXR.215	 disappears when I move the mouse over it."	 不過滑鼠移過去它就消失了。」
QUOTES.TXR.216	\t     -- @Andy Mazurek (another	\t     -- @Andy Mazurek（QA 人生
QUOTES.TXR.217	\t\t@day in the life of QA).	\t\t@的又一天）。
QUOTES.TXR.219	"So what's the problem?  You found	「那問題到底在哪？
QUOTES.TXR.220	 a bug; you fixed the bug!"	 你找到 bug，修掉不就好了！」
QUOTES.TXR.221	\t     -- @Brian Reynolds, to Andy.	\t     -- @Brian Reynolds，對 Andy 說的。
QUOTES.TXR.223	"Well, you could go and get a sex-change	「你可以跑去做變性手術，
QUOTES.TXR.224	 and come back as a female, so we definitely	 然後以女生的身分回來，所以
QUOTES.TXR.225	 need the 'in-and-out' thing."	 我們絕對需要『進進出出』的功能。」
QUOTES.TXR.226	\t     -- @Matt Gruson	\t     -- @Matt Gruson
