80313	[title18][sentence]\nApparently, some small animal wandered into\nthe anti-grav beam when you turned it on.  When the\ntimer ran out and the beam turned off the poor thing\ncame down hard.  Hey look!  A six-chambered heart!\nNeat!	[title18][sentence]\n反重力光束打開時，顯然有隻小動物\n誤闖了進去。計時器歸零、\n光束關閉的瞬間，那可憐傢伙\n重重摔了下來。你看！\n六腔的心臟耶！酷斃了！
80315	[title30][sentence]\nThe bushes are thick and impassable.  They seem\nto be the predominant form of vegetation on this\npart of the planet.	[title30][sentence]\n灌木叢又密又擋路，完全過不去。\n看來這一帶最常見的\n植被就是它們了。
80317	[title17][sentence]\nWow!  Now THIS is a neat ship!  It's got a warp coil,\nquad laser cannons, Kleiner defense screens, and\na conventional thruster pack that really packs a\nwallop.  This ship is in good shape.	[title17][sentence]\n哇！這才叫像樣的太空船！配了\n躍遷線圈、四管雷射砲、\n克萊納防護罩，還有一組\n威力十足的傳統推進器。\n船況保養得很不錯。
80318	[title30][sentence]\nThat may have once been some kind\nof air traffic control tower.  It is\ndifficult to determine the original\nlayout of the space port since the\nnative vegetation has covered most\nof it.	[title30][sentence]\n這裡可能曾經是某種\n航管塔台。由於原生植被\n幾乎蓋滿了整座太空港，\n很難判斷原本的格局。
80319	[title19][sentence]\nThe trees here closely resemble the trees you\nsaw on the island near your crash site.  Perhaps\nyou aren't too far from there.	[title19][sentence]\n這裡的樹和你墜機地點附近\n島上看到的樹很像。\n或許你離那裡不遠。
80320	[title18][sentence]\nThe sky is blue and cloudless.	[title18][sentence]\n天空一片湛藍，萬里無雲。
80321	[title20][sentence]\nWell, it won't fit in your pocket.  Why\ndon't you try sitting in the cockpit?\n	[title20][sentence]\n這東西可塞不進你口袋。\n要不試著坐進駕駛艙？\n
50810	[title24][sentence]\nThis is be the area of the wall that\nthe laser beam is aimed at.  Apparently,\nit is made of something extremely durable.	[title24][sentence]\n這是雷射光束瞄準的\n那面牆。看樣子材質\n異常堅固耐用。
50811	[title29][sentence]\nIt appears someone has left a small doll\nhere on the pedestal.  Perhaps they\nthought it was just too cute?  You\nsuppress an urge to set the doll alight.\nYou've always hated these things.	[title29][sentence]\n看來有人把一個小娃娃\n留在基座上。大概是覺得\n太可愛捨不得丟？你按捺住\n想放火燒了它的衝動——\n你一向討厭這種東西。
50812	[title25][sentence]\nYou wouldn't be caught dead with one\nof these.  You have always hated these\npoorly-made commercialized pieces of\njunk.	[title25][sentence]\n你死也不會被人看到\n拿著這種東西。你向來\n討厭這種粗製濫造的\n商業垃圾。
50813	[title33][sentence]\nYou surmise that whoever built the laboratory\nalso put the pedestal here with the intention\nof placing test objects on it.  The laser\nappears to be aimed a few inches above\nthe top of the pedestal.  At the moment,\nthat would put the beam just about\nwhere that dolls left eye is.	[title33][sentence]\n你猜蓋這間實驗室的人，\n特地在這裡擺了基座，\n就是為了放測試物。\n雷射瞄準的位置，似乎在\n基座頂端上方幾吋處——\n現在這個高度，剛好對準\n那個娃娃的左眼。
50814	[title29][sentence]\nThe pedestal sits quietly beneath the\npowerful laser beam.  There are a couple\nscraps of doll stuffing on it.	[title29][sentence]\n基座靜靜立在強力雷射\n光束之下，上面還留著\n幾撮娃娃填充棉絮。
50815	[title27][sentence]\nThe pedestal is now adorned by the\nskillfully placed mirror, which is\ndirecting the laser through the ceiling.	[title27][sentence]\n基座上現在擺著一面\n精準放置的鏡子，正把\n雷射光導向天花板。
50816	[title26][sentence]\nThe sand bags are intended to protect\nthe person standing at the console from\nflying debris.	[title26][sentence]\n這些沙包是用來保護\n站在控制台前的人，\n免得被飛濺的碎片打到。
50817	[title19][sentence]\nThey are a little too heavy for you\nto be lugging around.	[title19][sentence]\n這東西對你來說\n重得扛不動。
50818	[title33][sentence]\nThe control station is a small pedestal\nwith a keyboard and a monitor on it.\nInstead of standard characters the keyboard\nis covered with odd-looking symbols.  You\ndon't understand any of it.	[title33][sentence]\n控制站是個小基座，上面\n有鍵盤和螢幕。鍵盤上\n沒有標準字母，滿滿都是\n怪里怪氣的符號，你一個\n字都看不懂。
50819	[title25][sentence]\nThe monitor is blank.  It's\nobviously off.	[title25][sentence]\n螢幕一片空白，\n顯然是關著的。
50820	[title25][sentence]\nAccording to this monitor, the laser\nis producing about a terrawatt of\noptical energy.  The continuous updates\non the monitor show extreme temperature variation.\nThis is one serious laser cannon!	[title25][sentence]\n這螢幕顯示，雷射目前\n輸出大約一兆瓦的光能。\n螢幕上的數值不斷跳動，\n溫度變化劇烈——\n這絕對是門正經的雷射砲！
50821	[title29][sentence]\nThis is a BIG laser cannon.  From\nall the hoses you assume it's liquid-cooled and\nconnected directly to the city's power grid.\nThis is one beast you wouldn't want to\nget in the way of.	[title29][sentence]\n這是一門超巨大雷射砲。\n看那堆管線，你猜是液冷式，\n還直接接上整座城市的\n電網。這頭猛獸，你絕對\n不會想擋在它前面。
50822	[title32][sentence]\nThe large laser cannon is emitting a constant\nbeam of light.  A low humming noise can\nbe heard from the cooling system within the\nenormous device.	[title32][sentence]\n這門大雷射砲正持續\n發射光束。從這龐然大物\n內部的冷卻系統，傳來\n低沉的嗡嗡聲。
50823	[title33][sentence]\nIf only you could!  Wouldn't this\nbe just the thing to quick-draw on\nsome alien slimeball?  Of course, it would\nprobably be difficult to quick-draw\nsomething bigger than your bedroom.	[title33][sentence]\n你也很想啊！拿這玩意\n對某個外星爛貨來場\n快速拔槍對決，豈不痛快？\n只不過，要拔出一個比你\n臥室還大的傢伙，大概\n沒那麼容易。
50824	[title20][sentence]\nThis little lever is unmarked.  It is unclear\nwhat its function is.	[title20][sentence]\n這根小拉桿上沒有標示，\n看不出是做什麼用的。
50825	[title26][sentence]\nThis is the lever you used to\nturn on the laser canon.  It appears\nto be locked in its current position.	[title26][sentence]\n這就是你用來啟動\n雷射砲的拉桿。目前\n似乎卡死在這個位置。
50826	[title27][sentence]\nThe lever is about as 'pushed' as it\nis going to get.  If you would like to\nmove it toward you, you should\nconsider pulling it.	[title27][sentence]\n這根拉桿已經『推』到底了，\n不能再推。如果想把它\n往自己這邊移，你該試試\n『拉』。
50827	[title21][sentence]\nIt looks like a good thing to avoid.	[title21][sentence]\n看起來還是離遠一點\n比較好。
50828	[title29][sentence]\nThe laser beam has been deflected\nup through the ceiling and into whatever\nis above this lab.	[title29][sentence]\n雷射光束被反射向上，\n穿過天花板，射進了\n這間實驗室樓上的某處。
50829	[title29][sentence]\nOh sure.  Just reach up and grab it, right?\nYou shake your head a bit, and as your\nbrain settles back into its cradle the last\nfew critical neural connections are made.\nYou decide not to try to grab the beam.	[title29][sentence]\n喔，對啦，伸手抓住就好了，\n是吧？你搖搖頭，腦袋\n晃了一晃歸位，最後幾條\n神經總算接對線。你決定\n還是別去抓那道光束。
50830	[title26][sentence]\nThe ceiling is sporting a few scorch marks\nthat you assume are the result of beam\ndeflections.  It is otherwise uninteresting.	[title26][sentence]\n天花板上有幾道焦痕，\n你猜是光束反射造成的。\n除此之外沒什麼好看的。
50831	[title22][sentence]\nThe reflected laser beam has carved\na large hole in the ceiling and is now\nfiring straight through it.	[title22][sentence]\n反射的雷射光束在天花板\n上鑿出一個大洞，現在\n正直直穿過那個洞發射。
50832	[title26][sentence]\nThe wall is marred by several scorch marks.\nThese must have occurred when something\nsemi-reflective was hit with the laser.	[title26][sentence]\n牆上有幾道焦黑痕跡，\n應該是某個半反光物體\n被雷射打中留下的。
50833	[title26][sentence]\nWow!  You have ALWAYS wanted to\nshred one of those stupid dolls.  That\nfelt really good!  Of course, the laser\nwas built for continuous fire operation\nand is still on.	[title26][sentence]\n哇！你一直很想\n把那些蠢娃娃碎屍萬段，\n這下真是爽快！不過，\n這雷射砲是設計來連續\n發射的，現在還開著。
50834	[title25][sentence]\nYou skillfully place the [noun1] on the pedestal\nin the path of the laser.  You manage to reflect\nit straight up, where it burns its way through\nthe ceiling.	[title25][sentence]\n你熟練地把[noun1]放上\n基座，擋在雷射路徑上。\n光束被你反射得筆直向上，\n燒穿了天花板。
50835	[title30][sentence]\nThere is no room on the pedestal for\nthe [noun1].  Perhaps you should\n'remove' the doll first.	[title30][sentence]\n基座上沒有空間\n放[noun1]了。或許你該\n先把娃娃『移開』。
50836	[title30][sentence]\nThe laser beam has already been\nreflected in the other mirror.	[title30][sentence]\n雷射光束已經被\n另一面鏡子反射走了。
50837	[title32][sentence]\nYou tug on the lever, but it seems to\nbe jammed in the "ON" position.	[title32][sentence]\n你用力拉拉桿，但它似乎\n卡死在「開」的位置。
50610	[title25][sentence]\nYou wouldn't seriously consider\neating at an 'X-creetza Hut' franchise\nwould you?  Think about it.	[title25][sentence]\n你該不會真的想去\n『痢勝客』吃飯吧？\n你自己想想看。
50611	[title30][sentence]\nAccording to the readouts in the car,\nthis must be the Barnett motel.  You\nof course have better things to do just\nnow than sleep, so your interest in\nthe motel is short-lived.	[title30][sentence]\n根據車上的顯示，這裡\n應該是巴奈特汽車旅館。\n你當然還有更重要的事\n要忙，沒空睡覺，對這家\n旅館也就意思一下，\n很快就沒了興趣。
50612	[title25][sentence]\nThe sign reads: 'Sid's Cycle Shop'.  There\nis an old air bike parked in front of it.	[title25][sentence]\n招牌寫著：『席德機車行』。\n門口停著一輛老舊的\n飛行機車。
50613	[title30][sentence]\nWow! An honest-to-goodness air bike!\nYou haven't seen one of these babies\nsince you were a kid.  To bad the thing\nis old and rusted; you would love to\ntake this beast for a ride.	[title30][sentence]\n哇！貨真價實的飛行機車！\n你從小到大都沒再見過\n這種寶貝了。可惜這台\n又老又鏽，不然你真想\n騎上去兜兜風。
50614	[title27][sentence]\nThis old thing is so rusty it would\nprobably fall apart the second you put\nthe kick stand up.  You had better\nleave it alone.	[title27][sentence]\n這老骨董鏽成這樣，\n你腳架一收大概就\n當場散架。還是\n別碰的好。
50615	[title29][sentence]\nThe software store has a large monitor\non its roof.  There is a sensor over the\ndoor, leading you to believe that it is an\nautomated entrance.	[title29][sentence]\n軟體商店的屋頂上有個\n大螢幕。門上方裝著感應器，\n看來是自動門。
50616	[title22][sentence]\nJudging by the shape of the building \nyou conclude that it must be some \nkind of research laboratory.  The large\nmicroscope on it's roof serves as\na subtle hint.	[title22][sentence]\n從建築外型判斷，\n你猜這裡應該是某種\n研究實驗室——屋頂上\n那台大顯微鏡，\n算是個不算隱晦的提示。
50617	[title32][sentence]\nThe street goes on for quite a distance.\nYou decide that it would be better if\nyou stayed with the car.  If you got\nlost in the middle of the city you\ncould spend days finding your way back.	[title32][sentence]\n這條街延伸得相當遠。\n你決定還是待在車子\n附近比較好——萬一在\n市中心迷路，搞不好\n要花好幾天才找得回來。
50618	[title26][sentence]\nYou glance around and notice a restaurant, \na motel, a laboratory, a software store and various\nother buildings.  The inner walls of the\ncylindrical city tower over your head.	[title26][sentence]\n你環顧四周，看到一家餐廳、汽車旅館、\n實驗室、軟體店等各種建築。\n圓筒形城市的內牆，高聳在你頭頂上方。
50619	[title32][sentence]\nThe software store sign looks like a\nlarge monitor.   You suspect, in your sly and\nclever way, that it is not a REAL monitor,\nbut is in fact a facade!  HA!  Nobody can\npull anything over on Rex Nebular!	[title32][sentence]\n軟體店的招牌看起來\n像個大螢幕。憑你狡猾\n又聰明的直覺，你懷疑那\n根本不是真螢幕，而是個\n假的外殼！哈！休想在\n雷克斯‧尼布勒面前耍花招！
50620	[title27][sentence]\nThis is the cute little MLV car you\narrived in.	[title27][sentence]\n這就是你搭來的\n那台可愛小磁浮車。
50621	[title30][sentence]\nYou spend a moment gazing at the sky.\nYou spend another moment gazing at the sky.\nYou spend yet another moment gazing at the sky.\nYou spend an eternity gazing empty-headedly at the sky.\nYou spend a half a second recovering your senses.\n	[title30][sentence]\n你盯著天空看了一會兒。\n你又盯著天空看了一會兒。\n你再次盯著天空看了一會兒。\n你放空盯著天空看了一輩子。\n你花半秒鐘回過神來。\n
40810	[title26][sentence]\nThis appears to be ground transport,\nable to negotiate all variety of terrain.\nIf only you knew how to drive one.	[title26][sentence]\n這看起來是種地面載具，\n能應付各種地形。\n可惜你根本不會開。
40811	[title21][sentence]\nBoy! Are you ever ambitious!\nDo you know what a double hernia is?\nTry taking things that weigh less than you do.	[title21][sentence]\n哇塞！你也太有野心了！\n你知道『雙重疝氣』是\n什麼滋味嗎？挑點\n比你體重輕的東西拿吧。
