521	"Sorry, Honey,	「抱歉啦，甜心，
522	I don't dance."	我不跳舞的。」
523	"This is not the time."	「現在不是時候。」
524	"Knock it off!"	「別鬧了！」
525	"EEW! There's something	「噁！這張椅子上
526	slimy on this seat!"	怎麼黏黏的！」
527	"Bartender!"	「酒保！」
528	"Yo, bartender!"	「喂，酒保！」
529	"Wanna dance, hot stuff?"	「要不要跳支舞啊，正妹？」
530	"Come on, let's cha cha!"	「來嘛，跳恰恰！」
531	"Let's boogie!"	「來搖擺一下吧！」
532	"I'll have a mixed drink."	「給我一杯調酒。」
533	"O.K., I'll take a bottle."	「好啦，那就給我一瓶。」
534	"I'd like a 'Sledgehammer', like Bloody Mary's makes.	「我要一杯『大鐵鎚』，像血腥瑪麗那攤調的一樣。
535	"I'd like a 'Sledgehammer',	「我要一杯『大鐵鎚』，
536	like Bloody Mary's makes."	像血腥瑪麗那攤調的一樣。」
537	"I'll have a 'Burning Bunny'."	「給我一杯『火燒兔』。」
538	"Make mine a 'Bar Rag Special'."	「我要一杯『抹布特調』。」
539	"Give me an 'Outhouse Fogger'."	「給我來一杯『茅坑迷霧』。」
540	"Never mind."	「算了。」
541	"How about a 'Drippy Spittoon' with lemon?"	「來一杯加檸檬的『滴答痰盂』如何？」
542	"How about a	「來一杯加檸檬的
543	'Drippy Spittoon' with lemon?"	『滴答痰盂』如何？」
544	"I'd like a 'Flaming Kitten' on the rocks."	「我要一杯加冰塊的『火燒小貓』。」
545	"I'd like a	「我要一杯加冰塊的
546	'Flaming Kitten' on the rocks."	『火燒小貓』。」
547	"I'll take a 'Priest-On-Pentothal'."	「給我一杯『嗑藥神父』。」
548	"Make mine a 'Chunky Vomit Puddle' straight up."	「我要一杯純的『嘔吐物一灘』。」
549	"Make mine a 'Chunky Vomit	「我要一杯純的『嘔吐物
550	Puddle' straight up."	一灘』。」
551	"Give me a 'Crunchy Frog' and leave the bones in."	「給我一杯『香脆青蛙』，骨頭別去掉。」
552	"Give me a 'Crunchy Frog'	「給我一杯『香脆青蛙』
553	and leave the bones in."	骨頭別去掉。」
554	"I cound go for a 'Gerbil-In-A-Blender' on ice."	「我要來一杯加冰的『沙鼠果昔』。」
555	"I could go for a	「我要來一杯加冰的
556	'Gerbil-In-A-Blender' on ice."	『沙鼠果昔』。」
557	"A 'Forgetful Skydiver' would really hit the spot."	「來一杯『健忘跳傘客』正對胃口。」
558	"A 'Forgetful Skydiver' would	「來一杯『健忘跳傘客』
559	really hit the spot."	正對胃口。」
560	"I'll have a 'Steaming Turd' please.  Shaken, not stirred	「我要一杯『熱騰騰大便』，麻煩搖勻，不要攪拌
561	"I'll have a 'Steaming Turd'	「我要一杯『熱騰騰大便』
562	please.  Shaken, not stirred."	麻煩搖勻，不要攪拌。」
563	"Got any Venusian brandy?"	「有金星白蘭地嗎？」
564	"How about some Andorian squid bile?"	「安多利亞魷魚膽汁如何？」
565	"Got any distilled tribble juice vodka?"	「有崔布球果汁蒸餾伏特加嗎？」
566	"I'll take some Halicot kidney nectar."	「給我來點哈利科特腎臟花蜜。」
567	"Nothing, thanks."	「不用了，謝謝。」
568	"Uh, can I wash dishes for it?"	「呃，我可以用洗碗抵帳嗎？」
569	"Can I put it on this credit chip?"	「可以刷這張信用晶片嗎？」
570	"Want to trade it for this nifty timer thing?"	「要不要拿這個很酷的計時器跟你換？」
571	"Want to trade it for	「要不要拿這個很酷的
572	this nifty timer thing?"	計時器跟你換？」
573	"Will you take these binoculars?"	「這副望遠鏡你要不要？」
574	"Money?  Ahhh.  I'll see you later."	「錢？啊……那我先閃了。」
575	"Thanks."	「謝啦。」
576	"I'd like a shot of whiskey, please."	「麻煩給我一小杯威士忌。」
