653	"What does this city have to do with all this?"	這座城市跟這一切有什麼關係？
654	"Do you know anything about a precious vase?"	你知道什麼稀世花瓶的事嗎？
655	"So what do you do here?"	那你在這裡都幹嘛？
656	"How do you get around?  Everything's locked."	你都怎麼到處跑？這裡到處都鎖死了。
657	"Do you think I could borrow that ID card?"	那張識別證可以借我一下嗎？
658	"I'll try to find you some batteries."	我幫你找找電池吧。
659	"Forget it, pal.  Find your own batteries."	算了吧，老兄。電池自己找去。
660	"Here, take these batteries."	來，這些電池給你。
661	"Where is the governor's collection?"	總督的收藏放在哪？
662	"See you later."	回頭見。
664	Herman Spiltmelk..	賀曼‧潑奶……
665	Who are you?"	你又是誰？
666	"I'm hiding from	我啊，是在
667	them evil women."	躲那些兇女人。
668	"I'm Rex Nebular, God's gift to the galaxy!"	我是雷克斯‧尼布勒，老天賞給全銀河的禮物！
669	"I'm Rex Nebular, space adventurer and cool guy."	我是雷克斯‧尼布勒，太空冒險家兼型男一枚。
670	"I'm Rex Nebular, and I'm shipwrecked here."	我是雷克斯‧尼布勒，在這裡船難落難。
671	"Forget it--Nice talking to you."	算了——很高興認識你。
672	"You must be a real man.  No woman	你肯定是個真男人。女人
673	could ever be so arrogant."	才不可能這麼臭屁。
674	"Space adventurer eh?  So you're not from	太空冒險家喔？那你不是
675	around here.  Good.  I thought you might have	這裡的人。太好了，我還以為你
676	been one of them strange women."	是那些怪女人的其中一個咧。
677	"Shipwrecked?  So you ain't one of	船難喔？那你終究不是
678	them crazy women after all."	那些瘋女人的一員嘛。
679	"Yep.  Likewise."	嗯啊，彼此彼此。
680	"There's a lot of anti-female security systems	這裡還留著不少
681	from the War still working around here.	當年大戰留下的防女保全系統，
682	It's not safe for them in this city."	女人在這座城裡不安全。
683	"They almost never use that thing to come	她們幾乎不會用那玩意兒
684	in here.  They hate being men so much that they'd	跑進來這裡。她們有多討厭當男人，
685	sooner leave this entire city alone than be	寧可放棄整座城市不進來，
686	men--even for a few hours."	也不肯當男人——哪怕只當幾個小時。
687	"I'm speaking of the Great Gender War.	我說的是性別大戰。
688	Almost a hundred years ago the sexes	差不多一百年前，這星球上的
689	of this planet went to war.  It was horrible.	兩性打了起來，慘不忍睹。
690	I was barely a teenager when it ended."	戰爭結束時我還只是個毛頭小子。
691	"While the men perfected the physical sciences, the	男人忙著鑽研物理科學的時候，
692	women worked on biological stuff.  They developed	女人則搞起了生物那一套，研發出
693	a virus that would kill off all the men on the planet.	一種能殺光全星球男人的病毒，
694	Worked too.  Of course it also fixed them women so	而且真的成功了。當然，這也順便讓女人
695	they can't conceive male children.	沒辦法再生出男孩。
696	Now they really need that Gender	現在她們真的得靠那台
697	Bender to keep the race goin'."	錯體機才能延續種族。
698	"This is Machopolis.  The city of men.  It	這裡是猛男城，男人的城市，
699	was built a few years into the war as a	是在開戰幾年後蓋起來的，
700	safe place for male non-combatants to live.	當作非戰鬥男性的避難所。
701	Of course it didn't help much in the end."	當然，到頭來也沒撐住多久。
702	"Vase?  Well if it were a rare one it was	花瓶？要是真的珍稀，那大概
703	probably part of Bill Bigfish's art collection.	是比爾‧大尾魚藝術收藏的一部分。
704	He was governor here when we lost the war.	他是我們戰敗那時的總督。
705	Word was he had a pretty decent art collection."	聽說他的藝術收藏還挺不錯的。
706	"Well I used to walk around and listen to	我以前常常到處走走，聽著
707	music all day, but my squalkman hasn't	音樂消磨一整天，可是我的聒噪隨身聽
708	worked in a month or two.  I used up	已經一兩個月沒法用了。這座城裡
709	every battery I could find in this whole city.	找得到的電池全被我用光了。
710	I miss my music . . . a lot."	我好想念我的音樂……好想。
711	"It used to be that everyone in this city	這座城裡以前每個人
712	had an ID card to let them go places.	都有張識別證，靠它到處通行。
713	I lost my old one, so I had to make one	我搞丟了原本那張，只好自己
714	up.  It isn't very good, but it works."	弄了一張。做得是不怎麼樣，但堪用。
715	"I'll tell you what.  I'll give you the ID	這樣吧，只要你能幫我
716	to keep if you can find me some batteries	找到幾顆電池，這張識別證
717	for this here squalkman."	就給你，拿去裝我這台聒噪隨身聽。
718	"Great.  I don't get around as easy as I	太好了。我現在走起路來
719	used to.  Walking 'round this city is a	已經不像以前那麼輕鬆，在這城裡
720	real chore these days."	走來走去，最近實在累人。
721	"Fine.  Find your	好啊，那你自己
722	own ID card."	想辦法弄識別證吧。
723	"Wow, thanks a lot!  I've got my music back! I'm	哇，太謝謝你了！我終於有音樂聽了！我要
724	gonna go teleport back to my other home in the	傳送回我在林子裡的另一個家，
725	woods--I need some fresh air.  Here's the fake ID I	去呼吸點新鮮空氣。這是我答應
726	promised you.  It ain't the best fake ID, but it	給你的假證，做得不算頂好，
727	works pretty good 'round here.  Music!  Great!"	但在這一帶還挺管用的。音樂！讚啦！
728	"Thanks.  Wait a minute!  This here's a	謝了。等等！我這台
729	four battery squalkman, and you only gave me	聒噪隨身聽要吃四顆電池，你才給我
730	two batteries.  You take these back and	兩顆。拿回去，
731	go get some more.  Two batteries.  Hmph!"	再多找幾顆來。才兩顆，哼！
732	"Great.  Hey wait a minute.  Some of these	太好了。等等，這裡面
733	batteries are dead.  Here, you take them	有幾顆是沒電的。拿去，
734	all back and figure out which ones are bad.	全部拿回去，自己挑出哪些是壞的。
735	I need four CHARGED batteries to hear my	我要四顆有電的電池
736	music!  Dead batteries.  Hmph!"	才能聽音樂！沒電的電池，哼！
737	"The governor lived in the tallest building in	總督以前住在城裡
738	the city.  His penthouse was the only thing	最高的那棟大樓，他的頂樓套房
739	that stuck up above the city rim.  I don't think	是唯一探出城牆邊緣的東西。我看
740	you can get there anymore--that part of the city	你現在也去不了了——那一區
741	has all fallen apart.  Too bad you can't fly."	早就塌光了。可惜你不會飛。
742	"O.K., Later."	好，回頭見。
743	"Later."	回頭見。
744	"Glurp."	咕嚕。
745	"Blub."	汩。
746	"Blorble."	咕嘟嚕。
747	"Glook."	咕。
748	"Ahh, glurp yourself!"	哼，你才咕嚕啦！
749	"Ahh, blub yourself!"	哼，你才汩啦！
750	"Ahh, blorble yourself!"	哼，你才咕嘟嚕啦！
751	"Ahh, glook yourself!"	哼，你才咕啦！
752	"My, what a big tongue you have!"	哎唷，你舌頭真大啊！
753	"Drat. It's locked."	討厭，鎖住了。
754	"Wow!"	哇！
755	"Voila!"	登楞！
756	"Well, that's one easy way to lower a boat."	嗯，這樣放船下水還真簡單。
757	"Hmmm, once that boat's lowered, it's lowered!"	嗯……船一放下去，就回不去了！
758	"Hey mutt! Occupy yourself!"	喂，臭狗！自己去玩！
759	"Look at those chompers!"	看看那滿嘴利牙！
760	"So long, sucker!"	掰囉，笨蛋！
761	"Arf!"	汪！
762	"Whooooops!"	哎呦呦呦——！
763	"Yap!"	汪汪！
