61212	[title30][sentence]\nThe ropes hanging down from the\narmatures have slackened since you\nlowered the boat to street level.  They\nhang loosely below, but because\nof the hopeless condition of the winches,\nyou cannot pull them back up.	[title30][sentence]\n吊臂垂下的繩索，自從你把吊艙放到路面後，\n就鬆垮下來，懸在下方晃盪。可惜絞盤壞得徹底，\n你沒辦法把繩子收回去。
61213	[title17][sentence]\nThe ends of the heavy rope are secured\nto the winches.	[title17][sentence]\n粗重繩索的另一端，牢牢固定在絞盤上。
61214	[title21][sentence]\nA padlock secures the control box door\nclosed.  The control box is showing signs\nof advanced decay, but the padlock,\nunfortunately, is not.	[title21][sentence]\n控制箱的門被一把掛鎖鎖死。\n箱子本身鏽蝕得很嚴重，\n偏偏那把掛鎖卻完好如初。
61215	[title19][sentence]\nThe control box is secured by\na large padlock, you are going\nto need a key.	[title19][sentence]\n控制箱被一把大掛鎖鎖住，你需要一把鑰匙才行。
61216	[title25][sentence]\nRust has almost completely destroyed\nthe innards of the control box.  You are\nnot going to be able to do any more with\nthis pile of corroded junk.	[title25][sentence]\n鐵鏽幾乎吃光了控制箱裡的零件。這堆鏽爛廢鐵，\n你已經榨不出什麼名堂了。
61217	[title27][sentence]\nOnce you removed the lock,\nthe cover of the control box fell off.\nBeing composed mostly of rust, the\nrelease lever crumbled in front of you.\nThis caused the winches to release their\ngrip on the ropes, sending the boat\ncrashing down onto the street below.	[title27][sentence]\n拆掉鎖之後，控制箱的蓋子直接掉了下來。\n裡頭幾乎全是鐵鏽的釋放拉桿，\n當場在你眼前碎成一堆。絞盤跟著鬆手放繩，\n吊艙就這樣一路摔到樓下街上。
61218	[title21][sentence]\nThe buildings below include a large dome with\na statue in front of it, a small shopping strip,\na seafood restaurant, and a few private residences.	[title21][sentence]\n樓下的建築物包括一座圓頂大廈，\n前面立著一尊雕像，還有一小段商店街、\n一間海鮮餐廳，以及幾戶私人住宅。
61219	[title22][sentence]\n"Polly's Pleasure Dome."  It sounds\nlike your kind of place.  The statue\nin front of it catches your attention.	[title22][sentence]\n「波莉的歡樂圓頂」，聽起來就是你的菜。\n門口那尊雕像，更是吸引了你的目光。
61220	[title26][sentence]\nThe enormous statue stands in front\nof "Polly's Pleasure Dome" and is\ndefinitely in the correct proportions.\nDespite a missing right arm she still\nmanages to keep your interest for\nseveral minutes.  You suddenly wish\nyou were fifty feet tall.	[title26][sentence]\n這尊巨大雕像立在「波莉的歡樂圓頂」門前，\n身材比例絕對無可挑剔。雖然右手臂斷了，\n她還是讓你盯著看了好幾分鐘。\n你突然好希望自己有五十呎高。
61221	[title22][sentence]\nConstruction and maintenance crews must keep\nequipment in there.	[title22][sentence]\n這裡想必是施工與維修人員存放器材的地方。
61222	[title25][sentence]\nYou aren't planning to do any repairs\non the expressway, so you don't bother\nwith the maintenance building.	[title25][sentence]\n你根本沒打算修什麼高架道路，\n懶得理會這棟維修用房。
61223	[title29][sentence]\nThis waist-high wall must help prevent\npeople and vehicles from accidentally\ndriving or falling down to the next level.	[title29][sentence]\n這道及腰矮牆，應該是用來防止行人和車輛，\n不小心摔落或衝到下一層樓面。
61224	[title27][sentence]\nThe support obediently concerns itself\nwith its one goal in life:  keeping the\nexpressway suspended above the city.	[title27][sentence]\n這根支柱盡忠職守，一輩子只做一件事：\n把高架道路撐在城市上空。
61225	[title32][sentence]\nThis city so vast that getting lost\nit would be a bad idea.  You decide\nto remain in sight of the car at all\ntimes.	[title32][sentence]\n這座城市大到誇張，迷路絕對不是好玩的事。\n你決定隨時讓車子保持在視線範圍內。
60710	[title25][sentence]\nThe street you are standing on parallels\nthe edge of this level of the city.  Over the fence you\nsee another section of the city far below.\nA small, noisy dog stands yapping in front\nof an auto repair shop here.	[title25][sentence]\n你站的這條街，沿著這層樓面的邊緣延伸。\n隔著圍籬，你能看到城市另一區在遠遠的下方。\n一隻吵鬧的小狗，正對著一間汽車修理廠狂吠。
